N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_7693,Crime 2,92.391883728,0,,1,0,4,4,84.242970494,0,2,152.74463007,4,No,0,0,0,0.0217391304,,132.0000132,0,0,4,346.98688085,0,53.09504741,0,0,2,11.816532087,0.2296996549,26.380106296,No,,2,0,27.546293076,53.463528626,39.545229857,19
SID_7694,Crime 2,26.059249257,,,3,0,3,3,160.60107311,1,4,104.05727924,2,No,0,0,0,0.0326086957,,168.0000168,0,2,12,,0,0,,0,1,,,371.17040674,No,,1,0,,,0,21
SID_7695,Crime 2,2060.4811485,0,2631.445228,3,0,4,1,20.250864908,2,5,255.84725537,2,No,0,0,0,0.0065217391,,320.000032,0,0,9,1556.5202898,0,285.69475428,,2,3,1.9468163084,0.8438201151,2795.4658573,No,1.8466273403,4,0,211.80038676,50.463194792,0,21
SID_7696,Crime 1,11.845113299,,,3,0,2,0,6.2272425882,7,2,38.186157518,6,No,0,0,0,,,152.0000152,,1,1,,0,0,,0,2,,,0,No,,0,0,,,0,2
SID_7697,Crime 2,16.583158618,,,2,3,3,8,6.1750421194,2,6,89.737470167,4,No,0,0,0,0.0652173913,,11.20000112,0,4,0,,0,30.918802709,,0,2,,,16.970431335,No,,2,0,0,,3.0419407582,9
SID_7698,Crime 1,9.4760906388,0,,6,0,4,0,73.396673947,0,5,170.88305489,7,No,0,5.5555555556,0,0.0217391304,29.574438103,5.20000052,0,1,0,323.81209375,30,0,0,0,0,22.417194881,2.9648030728,7.2966251458,Yes,0,4,,93.43480015,54.970691331,0,4
SID_7699,Crime 1,379.04362555,0,2456.6678919,1,0,2,4,30.060305643,1,2,235.79952267,5,No,0,0,0,0.0217391304,2.7066599732,310.000031,0,2,24,475.87679267,1,1.9567274736,0,0,0,2.5716418508,0.195204269,477.38417639,No,6.7743865949,2,1,47.635609844,51.071607411,272.25369786,30
SID_7700,Crime 2,9.523471092,0,,0,0,4,7,155.65875655,0,0,-1.909307876,4,No,,0,,0.0869565217,,120.000012,0,2,0,375.24107334,0,,1,0,0,,0.0089791683,6.0420018176,No,,1,0,1.0016833846,50.473471401,,1
SID_7701,Crime 1,,,,0,,4,9,70.848836923,1,2,,5,Yes,,,,,,40.000004,,1,6,,,,,,,,,,No,,1,,,,,
SID_7702,Crime 1,,,,3,3,2,7,90.908083836,0,1,15.274463007,1,No,0,0,0,,,70.000007,,3,8,,0,0,,0,0,,,0,No,,2,0,,,0,18
SID_7703,Crime 2,,,,0,0,6,1,137.40777681,1,3,76.372315036,5,No,0,0,0,0.0108695652,,60.000006,1,2,3,,0,0,,,,,,0,Yes,,1,,,,0,6
SID_7704,Crime 2,,,,0,,6,2,159.5746369,2,4,,6,No,,,,,,120.000012,,2,1,,,,,,,,,,Yes,,2,,,,,
SID_7705,Crime 1,23.690226597,0,,8,0,1,0,18.427311566,1,0,176.61097852,4,No,0,5.5555555556,0,0.0326086957,33.13253012,80.000008,0,0,4,318.73268835,0,0.6898718657,0,0,0,22.470651876,0.3292361721,46.288997531,No,,0,0,27.546293076,54.982473711,240.3133199,21
SID_7706,Crime 2,454.52068749,0,,1,0,5,1,118.89615782,1,1,180.42959427,12,No,0,5.5555555556,0,0.0434782609,,280.000028,0,3,14,328.25657346,0,11.175924224,0,1,3,21.107498502,0.1159809243,606.01608394,No,,1,0,25.876820768,54.682023035,91.258222746,11
SID_7707,Crime 2,402.73385215,0,,1,0,3,7,18.701190966,2,1,232.93556086,3,No,0,0,253.33333333,0.0124223602,,300.00003,0,2,1,538.09950873,0,83.223633254,0,1,1,13.396326967,0.2363927453,1025.5555216,Yes,,1,0,56.038620459,52.982414799,352.86512795,11
SID_7708,Crime 1,1110.5978229,0,,1,0,2,3,21.771534313,0,1,304.53460621,5,No,,0,,0,,180.000018,0,0,3,1586.9967222,30,,,1,3,,0,132.0656135,No,,3,0,0,50.025037556,,
SID_7709,Crime 2,,,,1,,6,2,7.3767898978,4,2,,2,No,,,,,,300.00003,,0,4,,,,,,,,,,Yes,,4,,,,,
SID_7710,Crime 2,509.33987184,0,,1,0,15,1,77.360433813,1,2,318.85441527,6,No,0,0,1333.3333333,0.0108695652,,320.000032,0,4,9,1741.9185867,30,173.93551203,0,0,2,2.3050696356,0.1135144243,148.17761835,No,,4,0,28.492327384,50.53780671,0,0
SID_7711,Crime 2,17.578148135,,,2,0,11,7,5.2636643354,0,1,,0,No,,0,,,,280.000028,,1,4,,0,,,0,,,,0,No,,2,,,,,30
SID_7712,Crime 1,,,,2,0,1,1,39.124253626,3,7,,5,No,,0,,,,14.0000014,,2,6,,0,,,,,,,0,No,,0,,,,,26
SID_7713,Crime 2,1113.4406501,0,,2,0,3,2,243.4582961,0,3,308.35322196,3,No,0,0,3840,0,,108.0000108,0,0,1,2428.2732403,30,173.91042578,,0,5,1.1644797146,0.6023862477,330.16403375,No,,2,0,62.160018921,50.29175708,0,
SID_7714,Crime 2,47.380453194,,,2,0,5,5,132.57127602,2,3,156.56324582,12,No,0,0,0,0.0144927536,,60.000006,0,2,9,,0,0,,0,0,,,41.666701059,Yes,,2,0,,,0,10
SID_7715,Crime 2,,,,3,7,10,1,28.336040537,3,1,,6,No,,0,,,,100.00001,,1,12,,0,,,,,,,0,No,,0,,,,,6
SID_7716,Crime 1,,,,2,0,6,2,15.595947243,4,3,,3,No,,0,,,,56.0000056,,1,7,,0,,,,,,,0,No,,4,,,,,1
SID_7717,Crime 2,293.94833162,0,2436.2194402,3,0,7,8,33.040929523,0,4,222.43436754,0,No,0,0,266.66666667,0.0190217391,,128.0000128,0,1,4,426.98751577,0,40.06274071,0,1,1,13.596385721,1.0580215804,1437.6002357,Yes,,3,0,123.9304943,53.287073467,407.6200616,0
SID_7718,Crime 2,1060.8009666,1,2570.8182948,4,0,3,10,93.385270973,0,4,200.47732697,5,No,0,11.111111111,0,0.0081521739,,249.60002496,0,5,7,317.14537417,0,60.508034185,0,3,2,16.773806735,0.8400400573,2261.524582,Yes,0,4,1,169.61838646,56.144216324,65.401726301,1
SID_7719,Crime 2,213.21203937,0,,3,0,0,9,50.36805844,0,1,138.424821,8,No,0,5.5555555556,0,0.0652173913,,136.0000136,0,3,2,534.92488036,0,13.835066689,0,0,0,19.234424793,1.7296236368,106.6429829,No,,3,0,212.24557938,54.26918155,107.98889692,16
SID_7720,Crime 2,191.08536773,0,,0,0,7,8,85.709391182,1,1,,0,No,0,5.5555555556,0,0,,660.000066,0,1,4,317.14537417,0,79.260005807,,0,3,24.197312816,0.0630537154,15.84787362,No,,4,0,30.773939537,55.363044567,257.04399407,16
SID_7721,Crime 2,5031.0934224,0,2666.5615176,2,0,3,1,86.717434253,1,7,315.03579952,5,No,0,0,1733.3333333,0.0028985507,17.552750685,360.000036,0,1,3,685.4022651,30,289.70855422,0,4,2,9.2138238064,3.4228589672,2353.2441505,No,,0,2,954.6042655,53.375447787,0,2
SID_7722,Crime 2,672.32863082,0,,3,0,4,1,68.099536225,4,1,195.70405728,4,No,1,27.777777778,106.66666667,0.0096618357,,200.00002,0,4,3,321.90731672,1,118.84610777,0,4,2,20.616272061,1.1177401761,19.149513957,Yes,,4,1,187.03654753,54.844767151,158.18091943,4
SID_7723,Crime 1,94.760906388,0,,3,0,0,1,99.697305995,4,0,178.5202864,3,No,0,0,400,0.0260869565,9.8989708835,336.0000336,0,2,11,362.54255986,0,15.60364729,0,0,0,12.315159242,0.5565810723,149.89447132,No,12.463865137,1,0,145.91187969,53.600400601,132.32442298,3
SID_7724,Crime 2,47.380453194,0,,1,0,6,8,58.123033816,0,0,202.38663484,4,No,0,0,0,0.0326086957,0,500.00005,0,2,1,634.60821118,0,0,0,0,0,,0,41.501619042,No,,1,0,0,50.025037556,0,14
SID_7725,Crime 1,,,,8,0,6,3,85.713448228,2,3,33.412887828,1,Yes,0,0,0,0.0869565217,,96.0000096,0,1,12,,0,4.678585562,0,0,0,,,63.391494479,No,,2,0,,,0,0
SID_7726,Crime 2,,,,7,,0,3,112.72024758,7,5,,9,Yes,,,,,,88.0000088,,4,16,,,,,,,,,,No,,2,,,,,16
SID_7727,Crime 2,,,,2,1,1,7,116.66294202,3,0,91.646778043,3,No,,0,,0.0289855072,,100.00001,0,2,8,,0,,,,,,,50.746211987,No,,2,,,,,13
SID_7728,Crime 2,,,,1,1,1,0,26.948619853,2,1,,2,No,,0,,0.1739130435,,4.0000004,0,2,5,,0,,,,,,,0,No,,2,,,,,0
SID_7729,Crime 2,73.439702451,0,,6,0,1,3,98.131876707,2,1,184.24821002,2,No,0,16.666666667,0,0.0289855072,20.552799433,12.932001293,0,5,6,317.14537417,0,16.569467902,0,1,1,20.122998844,1.5455716832,85.776615967,No,27.76780371,1,0,57.040303844,55.116007344,57.796874406,34
SID_7730,Crime 2,,,,3,1,2,5,91.783885122,1,5,48.687350835,4,No,,0,,,,60.000006,,2,7,,0,,,,,,,0,No,,1,,,,,7
SID_7731,Crime 1,22.316193454,0,,0,3,0,9,88.3487772,0,4,50.596658711,0,No,0,5.5555555556,0,0.1086956522,,140.000014,0,0,20,,0,0,,0,1,,,0,No,,3,0,26.21071523,,0,45
SID_7732,Crime 2,85.284815749,0,,11,0,1,4,97.466025952,0,6,127.92362768,4,No,0,5.5555555556,0,0.0434782609,,180.000018,0,1,6,3919.3961857,0,27.281296508,0,0,4,8.4278777605,2.1306931555,70.423988398,No,,1,0,377.07814522,51.732883879,0,0
SID_7733,Crime 2,73.108039278,1,,3,0,2,6,14.107247565,0,0,157.51789976,1,No,0,22.222222222,0,0.0048309179,,280.000028,0,1,7,317.14537417,0,39.134549473,,0,1,23.879243695,0.3611621039,51.901786105,Yes,49.551166966,1,0,80.579863382,55.292939409,136.88733412,23
SID_7734,Crime 2,30.797294576,0,,2,0,0,3,244.22653942,4,2,230.07159905,5,No,0,0,0,0.0217391304,,180.000018,0,1,2,338.41538425,30,18.827230371,0,0,1,19.499676574,0.4052416575,80.923204671,No,0,0,0,62.160018921,54.697045568,9.1258222746,1
SID_7735,Crime 2,,,,3,0,1,7,231.49706138,2,1,,3,No,,0,,,,320.000032,,0,8,,0,,,,,,,0,No,,1,,,,,2
SID_7736,Crime 2,37.904362555,0,,5,0,5,4,143.61609828,0,6,155.60859189,6,No,0,0,213.33333333,0,,260.000026,0,0,5,495.24202573,0,47.463184361,,0,2,6.7659890507,0.0635858142,18.522202293,No,,2,0,13.300129384,51.521031547,0,
SID_7737,Crime 2,,,,4,0,3,5,95.301596275,5,3,,0,No,,0,,,,212.50002125,,2,6,,0,,,,,,,0,No,,1,,,,,0
SID_7738,Crime 1,52.118498513,0,,10,0,3,1,9.9661641676,2,2,195.70405728,3,Yes,0,0,133.33333333,0.0217391304,10.581541854,192.0000192,0,0,10,392.38406654,0,19.918482232,0,0,0,8.2256991216,0.5597358955,94.856126895,No,17.171354478,2,0,90.54104815,52.658988483,0,6
SID_7739,Crime 1,71.070679791,,,3,0,5,1,43.170455279,0,5,198.56801909,6,No,0,0,0,0.0108695652,,234.0000234,0,2,11,,0,11.589847344,,0,2,,,220.58259095,Yes,,2,0,,,0,19
SID_7740,Crime 2,,,,1,0,3,4,1.2644867003,4,1,,1,No,,0,,,,100.00001,,1,7,,1,,,,,,,0,No,,3,,,,,13
SID_7741,Crime 2,,,,3,0,0,7,146.19380467,1,0,46.778042959,3,No,0,0,0,0.0434782609,,38.40000384,0,1,6,,0,0,,,,,,0,Yes,,1,,,,0,1
SID_7742,Crime 2,104.23699703,0,,1,0,0,2,175.78471483,2,6,219.57040573,4,No,0,16.666666667,26.666666667,0.0217391304,22.925033467,41.60000416,0,1,5,340.63762411,30,14.976491048,,0,2,19.335399117,2.3523856027,13.041479333,Yes,40.915159048,3,0,133.83602999,55.032548823,33.46134834,10
SID_7743,Crime 1,2745.4603603,0,,4,0,0,4,222.08973624,1,4,231.02625298,4,No,0,5.5555555556,0,0.0186335404,11.173264487,360.000036,0,2,1,412.38422527,0,103.55603861,0,3,1,14.25168419,3.8458775641,1231.8420099,No,5.9178466813,1,2,1072.5803086,53.889584377,3075.4021065,2
SID_7744,Crime 2,136.4557052,,,3,1,6,5,88.755091604,4,3,,9,No,,0,,,,68.0000068,,2,1,,0,,,0,1,,,0,No,,2,0,,,,0
SID_7745,Crime 2,122.85751513,0,,5,2,2,4,65.411647599,1,1,161.33651551,2,No,1,27.777777778,93.333333333,0.0147826087,,320.000032,0,3,11,326.98672212,0,82.634106387,0,1,0,12.71956141,0.3582799017,211.3049816,Yes,31.26564809,4,0,89.928908304,55.358037056,22.814555687,3
SID_7746,Crime 1,251.11640193,0,,5,0,3,3,65.869432093,2,2,129.83293556,4,No,0,5.5555555556,0,0.0108695652,27.576974565,320.000032,0,2,13,345.08210383,0,0,0,0,3,18.699260876,0.0913436383,754.16068588,No,,1,0,22.927419691,54.15122684,0,5
SID_7747,Crime 2,554.35130237,0,,5,0,6,1,17.717239814,3,0,233.8902148,3,No,0,0,106.66666667,0.0177865613,1.4052720481,112.0000112,0,1,1,713.97392043,0,19.956111606,0,1,2,6.9534226396,0.2809271963,390.71611754,Yes,3.6222801847,2,0,81.025055997,51.702553831,0,3
SID_7748,Crime 2,,0,,7,2,8,1,37.311723716,2,3,51.551312649,2,No,0,5.5555555556,0,0.3260869565,34.359660866,200.00002,0,1,16,317.14537417,0,0,0,,0,23.303690049,0.1024290313,295.29871178,No,,1,,17.139915692,55.166082457,0,20
SID_7749,Crime 2,,,,1,0,5,1,79.103601458,2,4,64.91646778,4,No,0,0,0,0.0326086957,,280.000028,0,2,6,,0,0,,0,3,,,11.654790391,Yes,,2,0,,,0,16
SID_7750,Crime 2,,,,3,,5,2,211.93253438,1,1,261.575179,0,No,0,0,0,0.0217391304,,72.0000072,0,2,10,0,30,0,0,,0,,,0,No,,4,,,0,0,5
SID_7751,Crime 1,444.57079232,0,,1,2,5,9,111.62223766,0,1,105.01193317,7,No,,5.5555555556,,0.0362318841,,328.0000328,0,0,4,317.14537417,0,,0,2,2,20.160864215,0.0672353184,2.5422630598,No,,1,0,29.660957999,55.199465865,,23
SID_7752,Crime 2,121.43610154,0,,4,0,5,11,122.05139085,1,3,180.42959427,3,No,0,5.5555555556,666.66666667,0,,200.00002,0,0,19,317.14537417,0,201.22935166,,0,2,23.270368522,0.8935935297,0,No,,0,0,149.52906969,55.158738107,0,3
SID_7753,Crime 2,171.99104509,0,,8,2,7,1,38.836881085,1,1,158.4725537,0,No,0,11.111111111,120,0.0372670807,,120.000012,0,1,1,,0,30.931345833,0,1,0,,1.0031726395,149.13509404,No,22.48942665,1,0,111.91029369,54.732098147,301.15213506,4
SID_7754,Crime 1,,0,,6,,1,1,21.302863577,2,4,214.79713604,4,No,0,0,133.33333333,0.0217391304,0,56.0000056,0,2,1,317.14537417,30,38.206358235,0,,0,23.243105454,0.4256790912,82.541008437,No,,2,,28.492327384,55.152729094,0,2
SID_7755,Crime 1,266.98885375,0,,2,0,3,5,84.526938434,2,0,174.70167064,8,No,0,5.5555555556,0,0.0217391304,,105.0000105,0,1,3,517.46442432,0,12.969591075,0,0,1,17.919234223,1.6662033737,36.582174939,No,27.755149387,2,0,168.44975584,53.979302287,170.34868246,37
SID_7756,Crime 2,575.67250631,0,,5,0,6,5,79.194090735,1,1,151.78997613,1,No,,11.111111111,,0.0029644269,,304.0000304,0,2,6,336.19314439,0,,,1,3,15.529055466,1.4733260696,646.46117807,Yes,,0,0,504.84842583,54.950510873,,2
SID_7757,Crime 1,113.71308767,0,,1,0,7,8,169.45383256,1,1,287.35083532,8,No,0,0,0,0.0054347826,,144.0000144,0,2,15,444.13050897,30,18.915032245,0,0,2,13.428401164,0.2567955387,79.239368099,No,,1,0,32.944253537,52.989484226,0,0
SID_7758,Crime 2,,,,4,0,4,8,73.791387596,3,3,63.961813842,2,No,0,0,0,0.1739130435,,80.000008,0,3,6,,0,0.6396993664,,0,1,,,321.54675247,No,,1,0,,,0,10
SID_7759,Crime 2,180.04572214,0,,2,0,0,1,54.292026808,2,1,254.89260143,1,Yes,0,0,0,0.027173913,3.2586486296,92.0000092,0,2,2,413.65407662,30,4.7036718116,0,0,0,8.8845565855,0.2303746218,142.59784617,No,8.7771793337,4,0,21.202298307,51.987981973,0,7
SID_7760,Crime 2,,,,1,3,10,6,195.55477423,1,1,67.780429594,7,No,0,0,0,,,120.000012,,0,10,,0,0,,0,1,,,0,No,,1,0,,,0,11
SID_7761,Crime 2,71.070679791,0,,1,2,1,2,85.142863127,1,4,119.33174224,3,No,0,5.5555555556,80,0.0760869565,27.889335118,240.000024,0,3,16,333.01851602,0,9.2944554998,0,0,0,18.911306956,0.0712632407,1.6508201687,No,,0,0,13.91226923,54.197963612,0,14
SID_7762,Crime 2,127.97460408,0,,2,0,9,4,24.778238647,1,2,208.11455847,2,No,0,0,0,0.0217391304,,55.620005562,0,3,3,422.86049889,0,1.3044849824,0,1,2,12.61050914,0.3480734568,10.994462324,No,,1,0,23.205665076,52.809213821,30.419407582,4
SID_7763,Crime 1,14.214135958,0,,1,0,5,3,116.92368999,1,4,165.15513126,2,No,0,5.5555555556,0,0.0434782609,,80.000008,0,4,9,318.41522552,30,1.0034499865,0,0,0,22.394921133,0.1968765797,3.5987879678,No,,5,0,16.472126769,54.965782006,21.293585307,34
SID_7764,Crime 1,307.0253367,,,1,0,7,3,16.893093672,0,2,144.15274463,4,No,0,0,0,0.0217391304,,240.000024,0,2,6,,0,0,,1,5,,,58.30696836,No,,3,0,0,,0,4
SID_7765,Crime 1,,,,0,1,3,1,162.44733119,0,3,20.047732697,1,No,0,0,0,0.1304347826,,140.000014,0,0,4,,0,0,1,0,0,,,0,Yes,,3,0,,,0,
SID_7766,Crime 1,,,,3,0,6,4,43.73801178,1,4,151.78997613,4,No,0,0,0,0.0108695652,,7.20000072,0,1,5,,0,0,,0,3,,,201.00386374,Yes,,1,0,,,0,6
SID_7767,Crime 2,,,,7,,4,1,66.510231352,1,1,,1,No,,,,,,120.000012,,3,0,,,,,,,,,,No,,0,,,,,1
SID_7768,Crime 2,,,,3,0,4,0,32.665502563,1,2,79.23627685,1,No,0,0,0,,,136.0000136,,1,10,,0,0,,0,1,,,0,No,,0,0,,,0,3
SID_7769,Crime 2,1212.4657972,0,,1,0,3,5,97.617940472,1,2,250.11933174,2,No,0,5.5555555556,133.33333333,0,,120.000012,0,1,4,353.65360043,1,22.753228444,,2,2,1.0763420798,0.2434352303,383.38647599,No,,3,0,27.156749537,53.880821232,0,0
SID_7770,Crime 2,,,,2,,1,1,46.284960075,3,2,,11,No,,,,,,80.000008,,0,3,,,,,,,,,,No,,0,,,,,1
SID_7771,Crime 2,1300.5934402,0,,9,0,1,7,122.43255062,1,6,285.44152745,0,No,0,0,346.66666667,0.0115942029,0,260.000026,0,4,4,382.22525576,29,65.813775989,0,2,1,4.7108691018,0.8143773113,1157.3900203,No,0,3,1,170.34182445,53.472516467,273.77466824,6
SID_7772,Crime 2,35.535339896,0,,1,0,1,3,3.2559039289,3,2,177.56563246,3,No,0,5.5555555556,200,0.0217391304,,140.000014,0,0,2,351.43136057,1,78.871168938,0,0,1,19.426276008,0.2846728922,28.460139709,Yes,,2,0,35.726707383,54.311467201,0,0
SID_7773,Crime 2,,,,2,,2,12,65.052228204,0,4,,4,Yes,,,,,,120.000012,,1,5,,,,,,,,,,No,,2,,,,,18
SID_7774,Crime 1,,,,7,0,4,2,76.147698945,1,2,,11,No,,0,,,,192.0000192,,1,18,,0,,,0,1,,,0,No,,1,0,,,,2
SID_7775,Crime 2,132.76002985,0,,0,3,4,6,35.680087523,1,1,125.05966587,5,No,0,0,133.33333333,0.0380434783,6.6265060241,2000.0002,0,3,11,381.59033008,0,19.341498489,0,3,1,8.9754334771,0.0154934669,39.157454402,No,,2,0,22.037034461,52.999499249,0,9
SID_7776,Crime 2,21.321203937,,,1,0,3,3,25.607532925,1,2,119.33174224,2,No,0,0,0,0.152173913,,100.00001,0,2,5,,0,0,,0,1,,,332.90439523,No,,2,0,,,0,3
SID_7777,Crime 1,33.166317236,0,,3,0,0,7,193.73476676,1,1,217.66109785,1,Yes,0,5.5555555556,0,0.0326086957,,100.00001,0,3,1,324.76448226,30,10.975234227,0,0,0,21.607321406,0.2713704206,27.535680414,No,,1,0,26.488960614,54.792188282,0,
SID_7778,Crime 2,45.959039598,,,4,2,0,2,204.24293068,3,5,144.15274463,6,No,0,0,0,0.018115942,,10.000001,0,1,4,,0,0,,0,0,,,0,Yes,,1,0,0,,0,1
SID_7779,Crime 2,194.2598581,0,,2,0,3,7,133.49851766,2,1,200.47732697,2,No,0,11.111111111,0,0.0186335404,6.5904644218,220.000022,0,4,1,326.66925928,0,5.3935436774,0,2,2,18.406435336,0.4481909662,68.542053406,No,0,2,0,81.247652305,54.78217326,199.24711966,9
SID_7780,Crime 1,1570.1882189,0,,2,0,5,4,0.5681356965,1,0,243.43675418,4,No,0,0,0,0.0173913043,,2300.00023,0,1,4,501.90874531,0,2.1072449716,,1,4,5.0677271394,0.0057302955,328.711312,Yes,,1,0,9.3490449227,51.14672008,0,2
SID_7781,Crime 1,14.214135958,0,,5,0,1,9,28.021448882,0,1,156.56324582,2,No,0,0,0,0.0217391304,0,310.08003101,0,1,1,,0,0,,0,1,,0,116.97711716,No,,1,,0,50.025037556,0,13
SID_7782,Crime 1,,,,6,,6,11,131.56267469,0,3,,6,No,,,,,,40.000004,,0,5,,,,,,,,,,No,,3,,,,,3
SID_7783,Crime 1,,,,3,,2,4,11.856245871,0,1,,4,No,0,,0,,,160.000016,,2,13,,,0,,,,,,,Yes,,2,,,,0,
SID_7784,Crime 2,47.380453194,0,,3,0,2,6,7.8914762765,3,4,214.79713604,0,No,0,5.5555555556,0,0.0217391304,,200.00002,0,1,7,349.52658354,30,6.5098817873,0,0,0,20.38048337,0.2986404874,55.929787317,No,,0,0,49.972871075,54.521782674,0,11
SID_7785,Crime 2,23.690226597,,,5,0,3,5,141.73680178,2,3,21.957040573,9,No,0,0,0,,,36.0000036,,1,1,,0,0.1881468725,2,0,0,,,0,No,,2,0,,,0,0
SID_7786,Crime 2,37.904362555,0,,0,0,1,6,68.151563209,2,1,,6,Yes,0,5.5555555556,80,0.0217391304,12.131860776,96.0000096,0,4,3,323.81209375,30,2.3079349689,0,0,0,21.107498502,0.1701933866,16.838365721,No,,2,0,16.138232307,54.682023035,0,10
SID_7787,Crime 2,47.380453194,0,,0,0,3,5,5.4176242915,2,1,297.85202864,2,No,0,0,0,0,,88.0000088,0,2,1,472.06723863,30,21.248053464,,0,2,11.610863333,0.3192593184,16.112004847,No,,2,0,28.492327384,52.588883325,107.98889692,
SID_7788,Crime 1,334.97980408,0,,1,0,6,2,80.386605993,1,1,224.34367542,8,No,0,0,0,0.0217391304,10.757314974,16.40000164,0,2,1,,0,24.546895294,,1,2,13.462787015,0.3184102244,176.47267604,Yes,15.38856117,1,0,134.72641523,51.634594749,73.006578197,8
SID_7789,Crime 2,,,,9,0,5,7,64.01012959,1,4,145.10739857,2,No,,0,,0.0326086957,,272.0000272,0,1,4,,0,,,0,,,,8.7493468943,Yes,,2,,,,,20
SID_7790,Crime 2,,,,4,0,1,9,106.71682044,0,1,,7,No,,0,,,,140.000014,,4,10,,0,,,,,,,0,No,,3,,,,,2
SID_7791,Crime 1,,,,4,,10,6,79.987743964,1,3,,13,No,,0,,0.0217391304,,40.000004,0,3,12,,30,,,,,,,0,No,,2,,,,,5
SID_7792,Crime 2,1231.891783,0,,1,0,1,2,17.130847415,0,7,281.62291169,3,No,0,0,240,0,,380.000038,0,2,12,787.30783578,0,43.487013789,,2,2,7.0931037877,0.968800003,1228.3752876,No,,2,1,283.69899414,52.242909819,0,5
SID_7793,Crime 1,,,,3,,4,4,41.115388012,1,1,,0,No,,,,,,160.000016,,0,4,,,,,,,,,,Yes,,1,,,,,
SID_7794,Crime 2,,,,5,0,3,2,17.992736075,1,3,,2,No,,0,,,,8.0000008,,1,12,,0,,,,,,,0,No,,0,,,,,4
SID_7795,Crime 1,734.39702451,0,,8,0,2,3,27.601902878,3,5,273.98568019,4,No,0,0,0,0,,188.0000188,0,2,2,,29,0,,0,2,,,82.541008437,No,,1,0,0,,0,
SID_7796,Crime 2,739.13506983,0,,3,0,10,14,10.342665361,2,5,236.75417661,8,No,0,0,0,0.0130434783,,336.0000336,0,3,7,477.46410686,0,73.427452761,0,1,2,13.635874822,0.7391362677,126.05662808,No,,0,0,193.77008584,53.768152228,427.39267653,11
SID_7797,Crime 2,23.690226597,0,,9,0,2,1,10.852539251,4,3,155.60859189,8,No,0,5.5555555556,0,0.0108695652,,156.0000156,0,2,5,318.73268835,0,0.4640956187,0,0,2,22.470651876,0.2015731666,0.1650820169,Yes,,1,0,27.546293076,54.982473711,42.587170615,2
SID_7798,Crime 1,662.66301837,0,,1,0,3,14,187.53053355,2,1,251.07398568,2,No,0,11.111111111,0,0.0253623188,0,243.18002432,0,1,4,341.59001262,30,66.001922861,0,1,0,12.183228317,1.8481031064,294.4733017,No,13.909780517,0,0,364.89099737,54.641486039,0,4
SID_7799,Crime 2,,,,4,0,4,7,51.327129687,2,5,,2,No,,0,,0.0217391304,,12.0000012,0,2,2,,30,,,,,,,32.224009694,No,,2,,,,,3
SID_7800,Crime 1,73.86612653,0,,2,1,3,6,21.81336028,0,4,104.05727924,1,No,0,5.5555555556,0,0.0217391304,,64.0000064,0,1,14,317.14537417,0,7.3628142758,,0,1,23.591466872,1.1964549936,0,Yes,,2,0,86.75691092,55.229510933,123.19860071,4
SID_7801,Crime 1,173.5072196,4,,4,0,1,5,71.47788792,3,1,173.74701671,5,No,1,27.777777778,0,0.0043478261,,180.000018,0,2,3,317.14537417,0,39.974938837,0,1,2,24.093923888,1.3285541181,0,No,,1,1,203.78691968,55.933900851,68.44366706,0
SID_7802,Crime 2,47.380453194,0,,1,0,2,6,170.85479521,1,1,247.25536993,1,No,0,0,2906.6666667,0.0217391304,3.1198063669,100.00001,0,0,3,446.98767451,2,20.081542855,0,0,0,2.1641669024,1.7165889422,1335.2824017,No,,0,0,167.55937061,53.45710874,0,17
SID_7803,Crime 1,1743.126873,0,2542.7333779,0,0,4,5,65.791293451,1,2,210.97852029,6,No,1,11.111111111,160,0.0093167702,0,200.00002,0,0,4,462.54335352,0,61.737260418,0,2,3,8.3370966016,1.0967887834,935.91598646,No,18.405479088,1,0,224.65532353,53.89334001,0,
SID_7804,Crime 2,43.826919204,,,4,0,7,3,99.230356191,4,2,,7,No,,0,,,,144.0000144,,2,15,,0,,,0,1,,,0,No,,0,0,,,,0
SID_7805,Crime 2,331.90007462,0,,0,0,6,6,69.683877137,0,3,156.56324582,5,No,0,5.5555555556,0,0.0108695652,31.87751004,224.0000224,0,0,8,323.17716807,0,0,0,2,2,21.618681017,0.1151873109,3.9289520016,No,,4,0,21.202298307,54.794692038,0,5
SID_7806,Crime 2,14.214135958,0,,5,0,1,4,51.749990138,1,3,208.11455847,7,No,0,5.5555555556,80,0.0217391304,10.174029451,220.000022,0,1,1,334.60583021,30,9.8463529924,0,0,0,18.532653241,0.1494993154,26.842335944,No,11.585876721,3,,27.10110046,54.114505091,0,18
