N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
VLID_7603,Crime 1,50.318041292,1,,1,0,5,5,43.215987893,1,0,91.646778043,4,Yes,0,11.111111111,0,0.0217391304,,92.0000092,0,2,1,317.14537417,0,5.1552243056,0,0,0,24.106435924,0.6421465836,13.866889417,No,,2,0,59.09931969,55.593390085,24.335526066,16
VLID_7604,Crime 1,1618.5636616,1,,1,0,4,0,5.0127338102,4,0,195.70405728,2,No,0,11.111111111,0,0.018115942,24.810352521,380.000038,0,1,16,317.14537417,1,25.638147155,0,2,2,21.405811777,1.0305614783,156.16758796,No,,3,0,301.78494414,55.123796806,112.55180805,2
VLID_7605,Crime 2,1841.5834547,0,,3,0,1,2,7.4134039361,2,4,126.96897375,2,No,2,27.777777778,0,0,,1300.00013,0,1,7,317.14537417,0,111.84704412,,3,3,10.310928666,0.1380081792,1976.6260372,No,,3,1,645.13974874,55.863795694,0,0
VLID_7606,Crime 1,8.8601447473,0,,1,1,3,3,78.926529966,1,1,109.78520286,2,No,0,5.5555555556,0,0.0108695652,33.355644801,96.0000096,0,0,8,317.46283701,0,0,0,0,0,22.622113362,0.1754752504,0.0330164034,Yes,,4,,16.639073999,55.015857119,0,19
VLID_7607,Crime 2,,,,8,0,4,6,8.1347966284,1,0,,2,No,,0,,,,43.20000432,,1,6,,0,,,,,,,0,No,,1,,,,,
VLID_7608,Crime 2,18.952181278,0,,2,0,3,3,66.724973925,1,0,,3,No,0,5.5555555556,0,0.0217391304,27.526773762,400.00004,0,2,8,,30,1.4550024804,,0,,,0.0596797249,2.3441646396,No,39.377618193,2,,18.308546307,54.143715573,80.611430092,21
VLID_7609,Crime 2,,,,3,0,8,1,122.70238662,1,0,,6,No,,0,,,,40.000004,,3,0,,0,,,,,,,0,No,,1,,,,,0
VLID_7610,Crime 1,906.3880696,0,,0,0,3,11,212.07309524,1,9,163.24582339,2,No,0,0,0,0.0163043478,,112.0000112,0,2,5,455.24170827,0,83.5497545,0,5,3,6.8852649709,1.53853586,98.884128107,No,,0,0,163.05179538,53.455182774,85.17434123,11
VLID_7611,Crime 2,45.011430534,,,1,0,2,8,12.255528063,1,1,111.69451074,3,No,0,0,0,0.0652173913,,199.46001995,0,2,1,,0,1.5804337287,,0,1,,,93.43642155,No,,1,0,,,0,23
VLID_7612,Crime 1,,,,4,,4,1,92.781950196,3,2,,8,No,,,,,,60.000006,,3,2,,,,,,,,,,No,,1,,,,,11
VLID_7613,Crime 1,,,,1,0,2,8,113.40474755,1,3,,4,No,,0,,,,60.000006,,0,3,,0,,,0,1,,,0,No,,0,0,,,,10
VLID_7614,Crime 2,94.760906388,0,,0,0,13,2,84.128963215,1,1,245.34606205,0,No,0,0,0,0.0144927536,12.684069612,320.000032,0,3,10,711.43421773,29,3.7629374493,0,0,0,8.5892066879,0.1680545579,41.006372991,Yes,,5,0,42.182000306,51.922884326,0,1
VLID_7615,Crime 1,,,,7,0,3,4,66.687757247,3,5,143.19809069,0,No,,0,,0,,104.0000104,0,3,4,,0,,,,,,,88.318879027,Yes,,2,,,,,14
VLID_7616,Crime 2,2762.6120844,0,2608.2619454,2,0,3,8,128.34998736,3,1,202.38663484,3,No,0,22.222222222,0,0.0372670807,5.5568184688,100.00001,0,0,1,712.70406908,0,333.62203426,0,1,3,5.8994582841,5.6354970754,2205.8919423,No,,0,0,550.09112536,54.490736104,316.36183885,21
VLID_7617,Crime 2,,,,0,0,7,2,144.89725718,0,5,248.21002387,8,No,0,0,0,0.0869565217,,4.0000004,0,3,5,,30,0,,,,,,0,Yes,,2,,,,0,
VLID_7618,Crime 2,,,,5,,5,8,21.05750919,3,3,,4,No,0,,0,,,240.000024,,3,1,,,18.011927257,,,,,,,Yes,,1,,,,477.58469904,
VLID_7619,Crime 2,473.80453194,0,,2,0,5,1,55.772509355,3,1,208.11455847,7,No,0,0,0,0,,600.00006,0,1,8,1872.7132755,1,17.623090388,,0,3,,0,408.24782773,Yes,,5,0,0,50.025037556,0,0
VLID_7620,Crime 2,251.92186963,0,,6,0,2,3,101.17350583,0,2,189.02147971,11,No,0,11.111111111,160,0.025083612,,60.000006,0,2,2,317.14537417,0,8.5544111348,0,0,0,6.4595784788,1.7902466278,101.49242397,Yes,36.991821265,5,0,124.82087953,55.138958438,187.07935663,4
VLID_7621,Crime 2,,,,6,0,4,2,32.316294461,2,4,99.284009547,2,No,0,0,0,0.0217391304,,5.60000056,0,2,2,,0,0,,0,,,,0,Yes,,2,,,,0,1
VLID_7622,Crime 2,94.760906388,0,,2,0,0,2,22.110711147,3,7,141.28878282,1,No,0,5.5555555556,0,0.0434782609,,84.0000084,0,5,5,326.03433361,0,4.6660424372,0,0,0,22.379774984,1.2693132578,23.96990885,No,,0,0,109.73997969,54.962443665,92.779193125,1
VLID_7623,Crime 2,,,,0,0,2,1,142.63533612,3,1,,4,No,,0,,,,5.380000538,,1,4,,0,,,,,,,0,No,,3,,,,,
VLID_7624,Crime 2,,,,3,0,8,2,77.367388339,2,2,162.29116945,2,No,0,0,0,0.0434782609,,100.00001,0,1,3,,0,0,,0,0,,,0,Yes,,0,0,,,0,11
VLID_7625,Crime 2,533.03009843,0,,8,0,2,1,3.0735642037,1,2,197.61336516,7,No,1,11.111111111,160,0.0256916996,0,220.000022,0,1,7,342.54240113,30,74.894998366,0,2,0,17.857494414,1.5115700805,159.33716269,No,3.4942914656,2,1,274.01605476,54.438324153,25.856496445,7
VLID_7626,Crime 2,2925.2691802,0,,4,0,6,7,80.261940092,0,0,,0,No,0,0,0,0.0108695652,,500.00005,0,3,2,4920.3565108,0,0,,1,9,,0,478.73784893,No,,2,0,0,50.025037556,0,5
VLID_7627,Crime 2,911.31563673,0,,4,0,1,4,34.456308481,1,4,217.66109785,5,No,0,0,173.33333333,0.0188405797,1.2191623637,192.0000192,0,0,2,523.49621822,0,208.24095845,0,5,2,4.4496338314,1.5285227926,422.31281556,No,1.387413134,4,0,247.24884876,52.398597897,345.26027606,23
VLID_7628,Crime 2,,,,4,,2,4,119.12307379,1,4,,8,No,,,,,,68.0000068,,2,4,,,,,,,,,,No,,1,,,,,15
VLID_7629,Crime 2,,,,1,,2,3,12.324070333,3,2,,7,Yes,,,,,,20.000002,,1,1,,,,,,,,,,Yes,,2,,,,,
VLID_7630,Crime 2,,0,,1,0,3,2,35.950656077,2,2,231.02625298,9,No,,0,,0.0217391304,1.0040160643,62.0000062,0,2,10,,30,,,,,,0.0117374749,16.012955637,Yes,1.4362657092,0,,0.8347361538,50.175262894,,
VLID_7631,Crime 1,1582.5071367,0,,3,0,7,1,66.624574399,0,5,319.80906921,4,No,0,0,4613.3333333,0.0108695652,1.276215975,600.00006,0,3,2,662.54494083,30,902.75378034,0,0,11,0.9906197805,0.1740960971,952.72133578,No,,0,0,77.686111382,50.96674863,1625.9173353,7
VLID_7632,Crime 2,,,,2,0,0,3,117.48466499,1,1,106.92124105,1,No,0,5.5555555556,0,0.1086956522,,80.000008,0,1,7,,0,4.1266880694,,0,0,,,0,No,,1,0,,,16.73067417,0
VLID_7633,Crime 2,,,,6,,10,5,85.672841941,3,0,,4,No,0,,0,,,4.80000048,,2,12,,,0,,,,,,,Yes,,4,,,,0,
VLID_7634,Crime 2,,,,4,0,6,1,173.67622855,1,1,231.02625298,8,No,0,5.5555555556,0,0.0217391304,,80.000008,0,3,3,,30,0,,,,,,0.0990492101,No,,1,,,,0,
VLID_7635,Crime 2,14.214135958,0,,2,0,0,5,119.82331078,0,2,180.42959427,1,No,0,11.111111111,0,0.027173913,33.349082605,48.0000048,0,1,4,317.14537417,30,6.8736324074,0,0,0,22.697844105,1.5364354697,0.1980984202,Yes,47.63614602,3,0,94.269536304,55.032548823,0,25
VLID_7636,Crime 2,239.36604954,0,,2,0,4,2,212.23984701,1,1,189.02147971,1,No,0,16.666666667,0,0.0217391304,40.562248996,180.000018,0,1,7,317.14537417,0,19.667619735,0,1,5,22.012785975,0.5993368113,447.47131494,No,,2,0,218.36697784,56.094141212,10.646792654,1
VLID_7637,Crime 1,397.99580683,0,,6,0,6,5,74.838915846,4,4,207.15990453,0,No,0,11.111111111,160,0.0131752306,10.537387646,248.0000248,0,2,0,375.55853618,1,62.02575229,0,3,0,11.586078726,0.7529753195,223.95026409,Yes,14.559405819,1,0,151.19854199,54.511767651,672.26890756,27
VLID_7638,Crime 1,111.34406501,0,,1,0,4,2,76.713862283,1,1,122.19570406,1,No,0,11.111111111,0,0.0579710145,,366.40003664,0,1,22,317.78029984,0,0.1003449986,1,0,1,22.470651876,0.1166584862,57.976804326,No,,2,0,33.055551691,54.999165415,0,10
VLID_7639,Crime 1,285.51461095,1,,6,0,2,2,90.84221838,1,6,74.46300716,4,No,0,11.111111111,0,0.0289855072,,64.0000064,1,1,8,317.14537417,0,39.535929468,0,0,1,24.924327948,1.6853208249,48.897293398,No,,2,0,122.20537292,55.69354031,133.84539336,8
VLID_7640,Crime 2,94.760906388,0,,1,0,2,2,110.446476,2,1,211.93317422,1,No,0,0,0,0.0326086957,,60.000006,0,5,1,,0,5.5816905498,,0,,,1.0974539069,20.635252109,Yes,32.914422501,0,,76.517480766,53.467701552,0,
VLID_7641,Crime 2,,,,0,,4,0,42.907553638,0,1,,2,Yes,,,,,,192.0000192,,1,3,,,,,,,,,,No,,1,,,,,
VLID_7642,Crime 1,90.022861069,0,,1,0,1,2,9.828776195,3,1,192.84009547,7,No,0,5.5555555556,80,0.0217391304,15.538343852,96.70000967,0,0,15,352.70121191,0,8.9557911294,0,0,0,15.04146599,0.6060555459,211.10688318,No,19.948134849,0,0,57.763741844,53.910866299,305.7150462,8
VLID_7643,Crime 1,56.66702202,1,,1,0,2,1,77.106674088,2,5,84.009546539,7,No,0,11.111111111,66.666666667,0.0130434783,,16.0000016,0,3,8,317.14537417,0,51.95362305,1,0,1,22.00544874,1.4509195809,2.7733778835,No,,2,0,56.650760306,55.433149725,16.73067417,3
VLID_7644,Crime 2,1071.8879926,7,,1,0,3,6,138.79803094,0,3,49.642004773,3,No,4,111.11111111,133.33333333,0.0347826087,,76.0000076,2,3,3,317.14537417,0,175.01422077,4,7,0,23.428423037,8.2099185063,58.339984763,No,48.472082011,1,1,925.61109643,65.231520751,77.569489334,44
VLID_7645,Crime 1,1828.3169279,0,,1,0,0,1,27.229565756,1,2,83.054892601,4,No,0,16.666666667,0,0.0163043478,,140.000014,0,2,8,317.14537417,0,39.962395712,0,1,1,22.18666159,2.0805065581,6.6032806749,No,,1,0,261.10546891,56.568185612,886.72573102,4
VLID_7646,Crime 2,3340.3219502,0,2831.6675289,3,0,5,6,22.611228663,1,0,380.90692124,7,No,0,0,5040,0.0031055901,,620.000062,0,2,8,412.38422527,30,388.38531727,,1,4,5.2100528532,0.5262941491,2216.1930601,No,,2,1,242.18478276,51.178089886,0,
VLID_7647,Crime 1,1492.0104711,0,,9,0,2,0,16.084350735,0,1,264.43914081,4,No,0,0,693.33333333,0.002173913,,700.00007,0,4,18,412.38422527,0,225.77624696,,2,3,10.462310812,0.4630338695,742.40684628,Yes,1.9150209455,2,0,238.90148722,52.335732514,1647.2109206,0
VLID_7648,Crime 1,22.884758893,,,1,0,0,4,30.200148435,3,3,140.33412888,2,No,0,0,0,0.0152173913,,288.0000288,0,1,9,,0,0,,0,2,,,0,Yes,,3,0,,,0,9
VLID_7649,Crime 2,330.47866103,0,,6,4,3,7,109.31600876,2,2,141.28878282,3,No,0,0,0,0.0434782609,7.8359359338,320.000032,0,2,9,1838.4272891,0,0,0,3,4,5.298049298,0.6496040298,231.70911888,No,,0,0,163.10744446,51.197485056,0,9
VLID_7650,Crime 1,587.94404368,0,,1,0,2,2,21.570121527,1,2,77.326968974,7,No,0,11.111111111,0,0.0186335404,52.766622044,220.000022,0,1,28,317.14537417,0,23.430557184,2,2,1,38.184781044,0.1452015938,4.9524605062,Yes,,2,0,56.149918613,57.920213654,0,5
VLID_7651,Crime 2,80.54677043,0,,1,0,1,0,47.365284937,1,4,155.60859189,5,No,0,0,138.66666667,0.0217391304,6.135653726,68.0000068,0,1,1,394.92376924,0,67.419295967,0,0,0,11.770979761,0.798148296,30.375091105,No,26.51491216,1,0,60.101003075,53.296611584,38.024259478,5
VLID_7652,Crime 1,584.95907513,0,,2,0,1,4,30.30289268,3,3,247.25536993,0,No,0,0,0,0.0190217391,0,216.0000216,0,3,7,442.54319479,1,49.884007453,0,5,1,9.813950044,0.4757712108,232.8977094,No,0,3,1,84.920491381,52.463783394,162.74383056,16
VLID_7653,Crime 1,,,,1,0,7,10,15.503870131,0,1,,1,No,,0,,,,156.80001568,,1,6,,0,,,,0,,,0,No,,2,,,,,0
VLID_7654,Crime 2,,,,0,0,6,1,34.978872904,3,3,,3,No,,0,,0,,160.000016,0,0,2,,1,,,,,,,0,No,,2,,,,,6
VLID_7655,Crime 2,14.214135958,,,0,0,4,1,79.133399526,1,1,21.002386635,3,No,,0,,,,19200.00192,,0,1,,0,,,0,,,,0,No,,0,,,,,1
VLID_7656,Crime 2,,,,7,,4,1,88.150020577,3,2,,5,Yes,,,,,,115.9600116,,3,5,,,,,,,,,,No,,1,,,,,
VLID_7657,Crime 2,,,,4,,2,3,53.261729313,4,0,,2,No,,,,,,48.0000048,,3,1,,,,,,,,,,Yes,,0,,,,,
VLID_7658,Crime 1,35.535339896,0,,1,0,2,2,82.210519752,1,2,196.65871122,0,No,,5.5555555556,,0.0217391304,,64.0000064,0,1,14,326.35179644,30,,0,0,0,21.819367486,0.5533316552,0.9574756979,No,,4,0,40.12298446,54.838925054,,8
VLID_7659,Crime 2,11.845113299,0,,2,3,4,0,3.3988052909,1,2,60.143198091,5,No,0,0,0,0.3913043478,,120.000012,0,2,14,474.92440416,0,3.4619024534,,2,1,,0.0014965281,0,No,,1,0,0.1669472308,50.055082624,30.419407582,0
VLID_7660,Crime 2,2333.9611243,0,2483.0815286,2,0,4,1,35.077653634,1,1,346.53937947,3,No,0,0,400,0.0108695652,,400.00004,0,1,8,724.76765689,30,44.954559395,0,1,2,0.979949924,0.1079314173,866.18534253,No,,0,1,33.111200768,50.746119179,0,0
VLID_7661,Crime 1,,,,7,0,0,4,140.98257426,2,2,131.74224344,8,No,0,0,0,0.0434782609,,200.00002,0,2,5,,0,0,,,,,,0,Yes,,1,,,,0,24
VLID_7662,Crime 2,,,,3,,5,1,7.1974310186,0,2,,12,No,,,,,,80.000008,,2,1,,,,,,,,,,Yes,,1,,,,,
VLID_7663,Crime 1,127.92722362,0,,2,0,4,2,149.80580405,3,1,205.25059666,2,No,0,0,0,0.0217391304,,116.48001165,0,1,12,,0,0,,0,1,,0,23.111482362,No,0,4,0,0,50.025037556,0,29
VLID_7664,Crime 2,947.60906388,0,,1,0,2,4,171.67894078,2,1,,2,No,0,0,0,0,,260.000026,0,4,14,,0,34.14238579,,1,2,,,0,No,,2,0,0,,0,0
VLID_7665,Crime 1,42.452886062,,,0,0,5,4,21.155408413,2,3,124.10501193,3,No,0,0,0,0,,750.000075,0,2,6,,0,57.021045482,,0,1,,,3857.9337179,No,,2,0,,,0,0
VLID_7666,Crime 1,,,,4,0,3,7,111.37831715,2,2,,3,No,,0,,,,57.880005788,,2,2,,0,,,,,,,0,No,,2,,,,,1
VLID_7667,Crime 1,565.2488066,0,2473.8557129,3,0,4,1,20.250864908,2,5,231.98090692,2,No,0,16.666666667,133.33333333,0.0177865613,17.785427424,300.00003,0,0,9,321.58985389,0,39.347782595,0,1,1,11.314730014,0.8514364322,1526.348328,No,31.62686107,4,0,201.83920199,54.892338508,413.70394312,2
VLID_7668,Crime 2,99.498951707,0,,2,0,2,6,82.71543011,2,3,209.06921241,0,No,0,5.5555555556,0,0.0072463768,,38.056003806,0,1,0,407.62228272,30,3.0981518333,0,0,0,19.614520998,1.8558972496,9.4096749618,Yes,,0,0,101.00307461,54.352958008,71.485607818,
VLID_7669,Crime 2,33.166317236,0,,3,0,0,0,15.310066636,1,1,255.84725537,1,No,0,0,0,0.0186335404,,60.000006,0,4,8,,30,0,,0,,,0,23.111482362,Yes,0,2,,0,50.025037556,0,3
VLID_7670,Crime 2,395.62678417,0,,1,0,0,2,2.7611808385,0,3,290.21479714,3,No,0,0,226.66666667,0.0108695652,,120.000012,0,1,0,557.46474178,29,16.255889781,,0,3,2.4643714808,0.0463923697,272.61644266,No,,0,0,5.1753641536,50.572918201,0,0
VLID_7671,Crime 2,,,,1,0,8,2,148.92056519,0,2,136.51551313,0,No,0,0,0,0.0289855072,,11013.121101,0,1,9,,0,0,,0,0,,,0,Yes,,1,0,,,0,13
VLID_7672,Crime 2,,,,2,0,5,5,258.96979122,3,1,147.01670644,12,No,0,0,0,0.0289855072,,44.0000044,0,1,1,,0,0.5895268671,0,0,1,,,0,Yes,,2,0,,,0,0
VLID_7673,Crime 1,,,,5,,3,0,30.582437445,2,6,,11,Yes,,,,,,48.0000048,,0,4,,,,,,,,,,Yes,,0,,,,,
VLID_7674,Crime 2,170.5696315,,,8,1,1,9,89.104527274,1,2,,1,No,0,0,0,,,160.000016,,2,5,,0,0,0,1,5,,,0,No,,1,0,,,0,0
VLID_7675,Crime 1,,,,6,,3,6,181.68542794,5,4,,3,Yes,,,,,,124.80001248,,0,16,,,,,,,,,,Yes,,3,,,,,
VLID_7676,Crime 2,,,,1,0,1,2,80.505545714,0,2,,3,No,,0,,,,92.0000092,,2,19,,0,,,,,,,0,No,,4,,,,,10
VLID_7677,Crime 2,93.908058231,0,,2,0,0,8,42.27498473,2,0,189.97613365,7,No,0,5.5555555556,0,0.0326086957,,40.000004,0,2,2,317.14537417,30,9.206653626,0,0,0,25.132046558,0.7732061617,39.850798873,Yes,0,2,0,43.128034614,55.569067888,13.688733412,3
VLID_7678,Crime 2,99.498951707,0,,4,0,4,8,233.20420864,1,2,248.21002387,2,No,0,11.111111111,0,0.0108695652,8.0169161494,80.000008,0,2,7,341.90747546,30,72.235855902,0,0,3,20.661228053,1.6954000053,246.50046759,No,0,1,0,141.84949707,54.846555548,556.67515875,5
VLID_7679,Crime 2,47.380453194,,,7,1,7,5,5.1891236094,1,0,63.961813842,8,No,,0,,,,140.000014,,0,18,,0,,,0,1,,,0,No,,0,0,,,,3
VLID_7680,Crime 1,37.38317757,0,,2,0,4,4,129.08138249,1,1,126.96897375,2,No,0,5.5555555556,0,0.0652173913,,128.0000128,0,6,3,317.14537417,0,9.6582061199,0,0,1,25.651343081,0.161054924,0.0330164034,Yes,,2,0,18.865037076,55.683525288,65.401726301,31
VLID_7681,Crime 2,35.535339896,0,,0,0,1,3,56.472109614,1,2,187.11217184,10,No,0,0,0,0.0217391304,,40.000004,0,1,2,555.24250192,0,0,0,0,0,,0,24.762302531,Yes,,3,0,0,50.025037556,0,
VLID_7682,Crime 2,14.214135958,,,10,0,4,5,19.929024829,5,0,140.33412888,5,No,0,5.5555555556,0,0.0652173913,,104.0000104,0,0,1,,0,2.3204780937,0,0,1,22.016267418,,227.45000285,No,,4,0,16.193881384,,0,10
VLID_7683,Crime 2,71.070679791,,,2,0,9,9,130.09359037,1,3,161.33651551,2,No,0,0,0,0.0434782609,,456.0000456,0,2,0,,0,0,,0,2,,,184.66074407,No,,1,0,,,0,3
VLID_7684,Crime 1,,,,6,0,5,10,70.015338785,2,3,,12,No,,0,,,,8.0000008,,2,0,,0,,,,,,,0,No,,1,,,,,
VLID_7685,Crime 2,130.4857681,0,,5,0,8,2,60.0504698,1,2,221.4797136,4,No,0,5.5555555556,0,0.0253623188,,100.00001,0,2,1,317.14537417,30,23.819394054,0,0,0,23.000767077,0.6299670479,54.444049165,No,15.652365075,1,0,61.492229998,55.09931564,82.132400472,21
VLID_7686,Crime 1,291.15288488,0,,3,0,9,2,123.91160586,1,0,191.88544153,8,No,1,22.222222222,0,0.0163043478,31.191432396,160.000016,0,1,0,317.14537417,0,49.921636828,0,2,0,19.884155731,1.2894085721,350.33705621,No,18.067806312,1,1,179.80216753,55.157736605,60.838815164,54
VLID_7687,Crime 1,33.166317236,,,1,0,3,10,214.90963165,1,1,124.10501193,2,No,0,0,0,,,260.000026,,1,11,,0,0,,0,3,,,361.0013545,No,,3,0,,,0,5
VLID_7688,Crime 1,14.214135958,,,5,1,3,3,32.166316685,3,3,,1,No,,0,,,,368.0000368,,0,3,,0,,,0,1,,,0,No,,1,0,,,,1
VLID_7689,Crime 1,,,,0,10,5,1,9.1813496576,1,1,28.639618138,9,No,,0,,,,208.0000208,,1,11,,0,,,,,,,0,No,,2,,,,,38
VLID_7690,Crime 2,123.1891783,0,,3,0,4,1,17.716033686,0,4,257.75656325,4,No,0,0,506.66666667,0.0158102767,,212.0000212,0,0,2,,30,9.8087236179,,0,,,0.1181386168,60.320968965,Yes,8.1170774169,1,,20.757105692,50.92111852,0,0
VLID_7691,Crime 2,476.55259823,0,3093.3820917,0,0,1,3,205.00936189,1,0,147.01670644,2,No,0,5.5555555556,80,0.0054347826,,371.20003712,0,1,8,317.14537417,0,198.48240733,0,2,2,22.05577911,0.4338184439,3837.4635478,No,,1,0,124.37568692,55.405608413,383.28453553,8
VLID_7692,Crime 1,47.380453194,0,2562.9543438,1,0,10,4,97.218569956,3,2,192.84009547,0,No,0,5.5555555556,266.66666667,0.0217391304,,32500.00325,0,0,6,329.52642481,1,34.970232029,0,0,1,21.811794412,0.002357162,39.850798873,No,,1,0,53.478762921,54.837255884,0,3
VLID_7693,Crime 2,37.904362555,,,0,16,3,0,7.5749161051,2,2,95.465393795,0,No,0,0,0,0.1195652174,,80.000008,0,5,6,,0,0,,0,1,,,40.280012117,Yes,,1,0,,,0,14
VLID_7694,Crime 2,,,,2,7,0,8,77.636122026,1,1,56.324582339,5,No,0,0,0,0.3260869565,,152.0000152,0,0,5,,0,0,,0,0,,,0,Yes,,1,0,,,0,2
VLID_7695,Crime 1,1583.1230826,0,,5,0,2,2,200.25274977,1,1,240.57279236,0,No,0,0,0,0.0158102767,15.179491914,4.80000048,0,2,4,475.87679267,0,5.0674224317,0,4,1,12.191826318,9.8111666648,456.68289148,No,4.3806104129,4,1,306.4594666,53.578094414,0,10
VLID_7696,Crime 1,,,,2,0,4,5,130.96513597,0,3,,4,No,,0,,,,100.00001,,2,4,,0,,,,,,,0,No,,3,,,,,30
VLID_7697,Crime 2,,,,5,,3,1,80.640403023,0,1,,3,No,,,,,,80.000008,,3,7,,,,,,,,,,No,,3,,,,,1
VLID_7698,Crime 2,118.45113299,0,,3,0,9,2,273.87300591,0,1,225.29832936,1,No,0,0,0,0,,200.00002,0,2,9,448.25752585,0,27.732849001,,0,1,13.31480505,0.1962114561,30.044927071,No,,1,0,32.832955383,52.96444667,142.97121564,0
VLID_7699,Crime 2,71.070679791,0,,2,0,4,4,36.184279925,2,2,242.48210024,4,No,0,0,80,0.018115942,5.9738955823,1000.0001,0,1,11,354.60598894,30,249.24443352,0,0,2,18.036831207,0.5415896658,124.2077095,No,34.087372831,0,0,392.71553583,54.915541629,120.15665995,2
VLID_7700,Crime 2,104.23699703,0,,4,0,5,5,44.659112427,0,11,253.93794749,4,No,0,5.5555555556,0,0,,100.80001008,0,1,9,429.84468131,30,9.1690242515,,0,2,19.031787683,1.0458690384,11.720823198,No,,4,0,102.67254692,54.224518596,142.97121564,
VLID_7701,Crime 1,215.34415977,,,1,0,4,4,162.47091296,3,1,90.692124105,3,No,,0,,,,290.000029,,1,1,,0,,,0,10,,,0,No,,1,0,,,,3
VLID_7702,Crime 2,15.635549554,0,,2,0,2,3,11.621877584,2,1,230.07159905,6,No,0,0,0,0.0217391304,,600.00006,0,2,5,,30,4.4402661902,,0,,,0.017085362,6.3721658513,No,19.875596177,0,,7.6239235382,52.103913446,38.024259478,18
VLID_7703,Crime 1,18.478376746,,,1,0,2,3,5.2018937397,2,1,95.465393795,7,No,0,0,0,0.0130434783,,240.000024,0,2,6,,0,0,,0,1,,,4.6222964724,Yes,,1,0,0,,0,15
VLID_7704,Crime 2,489.86650557,0,,1,0,6,5,51.356133776,0,2,165.15513126,8,No,0,0,0,0,,300.00003,0,1,10,,0,0,,2,3,,,0,Yes,,3,0,0,,0,6
VLID_7705,Crime 2,142.14135958,0,,2,0,8,2,184.1234615,0,1,310.26252983,5,Yes,0,0,0,0,,520.000052,0,2,12,1269.5338852,30,0,,0,1,,0,99.049210124,No,,0,0,0,50.025037556,0,2
VLID_7706,Crime 1,241.87721356,1,,2,0,0,6,76.782992971,1,1,210.97852029,4,No,,22.222222222,,0.0135869565,0,120.000012,0,4,11,317.14537417,30,,0,0,0,23.640271129,1.1992178147,154.48375139,Yes,9.368582861,5,0,133.78038092,57.052245034,,7
VLID_7707,Crime 2,566.19641567,0,,3,0,3,8,46.595789593,0,2,168.97374702,4,No,0,0,1333.3333333,0.0193236715,,300.00003,0,2,1,439.05110358,0,65.450025368,0,2,1,11.044948144,0.6288939073,228.24239653,Yes,,1,0,149.08387707,52.591887832,0,2
VLID_7708,Crime 1,255.85444725,0,,1,0,4,5,67.299369327,2,1,275.89498807,6,No,0,0,0,0.0072463768,7.5440651495,120.000012,0,2,5,,30,0,,0,,,0.6549804454,493.43014843,Yes,11.640844914,1,,73.067237997,51.952929394,0,
VLID_7709,Crime 2,2087.1089632,0,2492.4337253,6,0,2,8,13.041581282,4,0,311.21718377,5,No,0,0,2000,0.0260869565,8.2686300759,280.000028,0,5,7,596.51267074,30,738.60190568,0,1,2,4.1475191744,1.6362040067,660.88934635,No,,3,1,365.0579446,53.676668849,1356.7055782,0
VLID_7710,Crime 2,427.65597053,0,,4,0,2,6,172.8045201,2,1,145.10739857,1,No,0,0,0,0.0652173913,24.57448843,160.000016,0,1,4,355.55837745,0,8.5042386355,0,1,1,13.534424204,0.1739963285,7.0655103222,No,35.154313072,0,0,24.262997538,53.701981544,0,0
VLID_7711,Crime 1,,0,,0,,5,4,52.929916735,2,7,262.52983294,8,No,0,0,0,0.0217391304,22.97188755,128.0000128,0,2,1,346.03449234,30,2.7845737125,0,,0,15.573095805,0.4076257369,0,No,,0,,47.746907998,53.525287932,212.93585307,12
VLID_7712,Crime 1,,,,4,0,5,7,14.990611021,0,2,204.29594272,1,No,0,0,0,0.0217391304,,280.000028,0,2,22,,0,0,,0,1,,,7.9899696167,No,,2,0,,,0,3
VLID_7713,Crime 2,776.56562785,0,2602.3852272,3,0,2,2,141.28487222,1,2,220.52505967,2,No,2,16.666666667,240,0.0066162571,16.361743269,440.000044,0,2,4,321.58985389,0,156.92703476,0,4,2,11.592969118,1.1513289169,392.59805253,No,11.585876721,1,3,385.3142086,54.873977633,211.4148827,14
VLID_7714,Crime 1,484.55989482,0,,0,0,2,2,129.29009252,2,2,98.329355609,7,No,0,16.666666667,0,0.0054347826,,144.0000144,0,3,1,343.49478964,0,49.482627459,0,0,1,21.608354098,3.6341774041,53.552606274,No,,3,1,466.22796644,54.942195903,308.75698696,
VLID_7715,Crime 1,,,,1,0,1,6,167.00526058,2,1,21.002386635,4,No,0,0,0,,,260.000026,,1,0,,0,1.9441843488,0,0,0,,,0,No,,4,0,,,36.503289098,1
VLID_7716,Crime 2,,,,4,6,5,3,101.43868731,1,1,,1,No,,0,,,,175.0000175,,1,5,,0,,,,,,,0,No,,1,,,,,0
VLID_7717,Crime 1,,,,4,0,7,3,60.293312742,0,2,,3,No,,0,,,,360.000036,,2,7,,0,,,,,,,0,No,,0,,,,,5
