@relation Crime2TrainData-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S100

@attribute mvar_1 numeric
@attribute mvar_2 numeric
@attribute mvar_3 numeric
@attribute mvar_5 numeric
@attribute mvar_12 numeric
@attribute mvar_14 {0,1}
@attribute mvar_15 numeric
@attribute mvar_17 numeric
@attribute mvar_18 numeric
@attribute mvar_19 numeric
@attribute mvar_20 numeric
@attribute mvar_21 numeric
@attribute mvar_24 numeric
@attribute mvar_25 numeric
@attribute mvar_26 numeric
@attribute mvar_27 numeric
@attribute mvar_28 numeric
@attribute mvar_29 numeric
@attribute mvar_30 numeric
@attribute mvar_32 numeric
@attribute mvar_34 numeric
@attribute mvar_36 numeric
@attribute mvar_37 numeric
@attribute mvar_38 numeric
@attribute mvar_39 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
?,0,?,?,279.541176,0,0,133.05044,0.027215,?,284.487028,0,1625.209918,30,0.811977,?,?,15.700478,15.606982,0.819982,?,?,128.334496,53.324892,0,?,1
1851.689792,0,?,0,327.895743,0,0,545.399921,0.005485,?,509.82854,0,979.338146,30,2975.51748,?,0.861916,2.861372,5.747708,778.114632,?,0,700.588715,52.625235,2508.580549,0.747327,1
?,0,?,0,236.529215,0,0,407.274127,0.017436,?,200.120959,0,852.155113,30,80.352518,?,?,1.212476,10.634331,97.171449,?,?,715.772599,54.36872,127.73445,0.982255,1
4440.909007,0,?,0,330.761833,0,0,10825.99466,0.001312,?,591.853337,0,3075.014994,29.112827,2708.93077,?,1,7.139107,2.896905,3097.232526,?,0,1343.506114,51.146634,848.092956,?,1
769.712281,0.40251,?,0,289.841287,0,0,338.481107,0.006939,?,890.832606,0.535919,435.337611,15.598589,147.961694,?,0.125298,8.056808,2.448254,365.761607,?,0.311869,269.661422,53.743779,462.296634,?,1
?,?,?,0,306.814438,0,0,6613.559375,0.03243,?,318.070622,0,?,26.515367,1484.933395,?,?,1.868665,?,5309.30405,?,?,?,?,0,?,1
2201.505795,0,?,0,331.585915,0,0.55266,2849.258551,0.004337,0.744043,472.762669,0,359.445138,29.582184,359.63732,0,2.224366,9.915087,12.226966,4384.116547,?,0.673403,813.38071,54.386822,63.916408,1.229692,1
240.770352,0.775688,?,0,239.627919,0,1.124181,125.061419,0.015356,?,261.085254,0,716.105439,23.221668,81.414249,0,0.272209,0.640203,13.34443,702.197683,?,2.31158,492.645487,53.322261,144.87765,2.992071,1
?,0,?,?,267.100324,0,0,0,0.001653,?,297.00867,0,?,30,0,?,?,?,?,11.009591,?,?,511.566772,53.420758,0,?,1
600.503243,0,?,0,244.952487,0,0,417.01693,0.015613,?,475.680169,0,?,0.345434,2.072847,?,0.567207,0.980779,?,235.04408,?,0,27.135155,51.328116,0,1.671885,1
4402.881605,0,?,0,352.348523,0,0,6608.404784,0.00381,?,831.922953,0,2826.963583,30,2189.200761,?,1,5.410662,?,3102.487668,?,0,352.704359,50.967809,300.912649,0,1
?,0,?,?,299.016783,0,0,29.203861,0,?,349.435588,0,1614.65454,30,3.411419,?,?,6.919326,16.391532,163.726758,?,?,1812.553806,53.727639,0,?,1
5992.590888,0,3053.718223,0,309.660995,0,0,2477.629286,0.008923,1.199733,956.179694,0,1038.122199,1.209526,5539.496969,0,5.614496,3.523831,2.876175,19891.527234,1.311008,2.487468,799.367748,52.034995,3268.791872,3.444424,1
?,?,?,?,?,0,0,0,?,?,431.100073,?,?,?,93.391561,?,?,?,?,?,?,?,?,?,617.694486,?,1
3220.348579,0,2958.928694,0,353.221957,0,0,8182.806161,0.009897,?,627.768313,0,2022.283086,30,2659.737121,?,1,4.647848,7.024731,3571.166208,?,0,1540.163426,52.457945,1587.705649,0.102647,1
?,0,?,?,263.430048,0,0.965301,9.083113,0.019653,?,220.43003,0,1734.007919,22.852613,25.233059,?,?,3.666505,17.652413,78.174166,?,?,1774.107533,53.924294,6.936538,?,1
3028.108571,0,?,0,244.843255,0,0.773257,7923.065944,0.005679,?,278.864288,0,1294.531367,30,1788.161557,?,1,5.658355,11.843155,659.949318,?,0,1657.449004,53.816447,2419.274783,0.603155,1
4507.223423,0,?,0,263.111056,0,0.142435,7394.272194,0.005206,?,463.046516,0,850.984827,6.520882,1632.098787,?,1.107263,3.956969,14.01012,1079.213065,?,0.310371,1775.456301,53.220919,1161.376343,1.190916,1
1308.148405,0.044536,?,0,225.562886,0,0,2545.149842,0.004075,?,985.08287,0.159642,368.804436,11.226636,516.205287,?,3.772339,4.668255,3.064431,793.835139,?,1,711.924664,54.918913,1204.252813,?,1
?,0,?,?,284.915797,0,0,0,0.008321,?,204.246405,0,1825.831458,30,0,?,?,4.610535,?,8.394992,?,?,237.794802,50.168521,0,?,1
?,0,?,?,285.533501,0,0,1730.820817,0.016211,?,361.675972,0,3998.899078,30,16.552138,?,?,17.889962,16.703772,164.339811,?,?,1980.580903,51.632918,0,?,1
?,?,?,?,?,0,0,5460.078037,?,?,536.187538,?,?,?,1648.372077,?,?,?,?,?,?,?,?,?,2435.743927,?,1
3798.481846,0.144469,?,0,223.206474,0,0,261.880157,0.006395,0,483.321906,0.059341,467.520479,0,165.914169,?,4.304846,4.458636,1.613772,1438.253125,0,1,190.496875,52.543914,1337.536032,1.220803,1
?,0,?,?,300.117848,0,0,5799.459924,0.015271,?,304.363204,0,1117.930054,30,1509.161592,?,?,2.950124,7.497544,2402.510393,?,?,702.941259,52.420881,902.099886,0,1
576.604027,0.943909,?,0,243.588724,0,0,16.740678,0.015091,2.178696,515.914836,0.748866,337.631126,18.09617,46.228069,?,2.262075,3.557425,5.616322,109.657983,4.467512,0.869494,219.042455,54.73258,970.686545,2,1
907.961004,0.247702,?,0,253.322974,0,0,422.819782,0.006837,0,770.582693,0.880366,352.231822,0.118567,140.74908,?,3.175869,2.120252,2.486147,482.500642,?,1,253.402998,54.972131,1057.946014,1.563867,1
1699.129933,0,?,0,332.582258,0,0,995.388668,0.005581,0,489.769109,0,1840.902666,25.891835,442.986517,0,1.160106,7.449342,8.240896,8201.09963,?,0.173538,747.633406,53.121353,30.089518,4.113004,1
1711.969768,0,?,0,339.132319,0,0,731.40158,0.014855,?,165.3297,0,1680.453037,30,118.197048,?,1.071075,1.023583,1.391876,2467.354239,?,0,38.679042,50.706424,0,?,1
549.552296,0.461598,?,0,224.810591,0,0,521.321803,0.00787,0.811626,607.92178,0.387716,1561.698474,10.402582,62.050772,?,3.877418,2.445009,1.955305,242.480936,?,0.886743,201.567084,51.436366,1374.718896,3.534435,1
?,0,?,?,327.200036,0,0,1824.518393,0.000146,?,310.750896,0,4650.136675,30,39.128821,?,?,11.004926,7.505642,1020.949254,?,?,1479.683258,53.872216,8.706307,?,1
?,0,?,?,315.78425,0,0,61.88997,0.007097,?,167.417542,0,847.424786,30,9.811262,?,?,4.385565,7.461962,748.864257,?,?,1858.962719,53.850336,8.517149,?,1
793.695911,0.796078,?,0,248.345513,0,0,98.51223,0.019996,1.390741,964.693726,0.178347,385.975654,15.097939,32.425737,?,3.607851,2.632378,2.590444,155.768433,?,0.668794,216.590883,55.411138,614.335696,1.436498,1
390.452369,0,?,0,292.104082,0,0,15.998014,0.020624,?,346.372981,0,982.495941,30,164.730006,0,1.020353,0.528225,9.992529,149.562022,?,0.169516,293.809042,52.297137,4483.056148,1,1
?,0,?,?,278.976787,0,0,0,0.003596,?,154.76399,0,?,30,0,?,?,20.664391,?,7.083109,?,?,1053.232172,50.272096,0,?,1
?,0,?,?,287.694557,0,0,0,0,?,376.350704,0,3693.011701,30,0,?,?,19.970001,10.194226,30.305567,?,?,680.460547,53.239234,0,?,1
3213.302126,0,?,0,339.183353,0,0.555483,8078.543593,0.003323,?,783.956233,0,1715.049554,30,1748.909337,0,2.673583,3.592082,15.232127,1927.845859,?,0.082985,1476.822877,54.722016,145.578433,2.245739,1
421.151271,0.031064,?,0,247.401455,0,0,571.262805,0.009451,?,698.066347,0.28298,618.592364,26.991495,121.310454,?,2.021952,1.997849,3.985934,53.768433,?,0.990994,107.542756,52.274702,165.525819,0.324934,1
2845.782546,0,?,0,303.257935,0,0,4405.141559,0.003606,?,402.477929,0,1949.666678,2.482808,1167.955398,0,2,9.431042,5.069553,1926.246585,?,0,228.375678,52.243726,0,?,1
3446.256746,0,?,0,303.678308,0,0.856532,2857.995309,0.009247,?,194.082299,0,1989.101575,30,2240.643831,?,1.178163,2.162637,12.355991,1616.509348,?,0.29263,329.426639,53.916847,2713.4929,2.652964,1
?,0,?,?,272.922367,0,0,117.820156,0.004574,?,222.337655,0,983.978708,30,2.07929,?,?,2.375731,15.569463,5.105387,?,?,531.019939,52.366959,0,?,1
?,0,?,?,214.851124,0,0,113.874973,0.017899,?,299.395869,0,1723.1534,30,8.041931,?,?,1.414312,18.034404,3.846656,?,?,1882.204217,54.107662,0,?,1
?,?,?,?,?,0,?,?,?,?,550.973529,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.029109,1
1647.56787,0,2652.564531,0,311.164206,0,0,1661.997174,0.01572,?,600.00006,0,1291.392845,24.478672,2066.249946,?,0.622046,3.534914,13.525872,2189.673893,?,0,1453.626133,52.762789,770.926748,5.031816,1
330.777192,0.568985,?,0,203.692407,0,0,4.183745,0.008742,?,322.794103,0.967907,?,0.730214,72.267297,?,2.870374,6,?,225.64434,?,0.468186,28.119875,?,1061.927941,1.201839,1
?,0,?,?,266.075674,0,0,0,0.000721,?,346.969292,0,1341.412414,13.417269,0,?,?,4.994352,?,49.850187,?,?,81.877081,50.447576,0,?,1
753.09861,0.452,?,0,217.971475,0,0,1561.069062,0.010164,?,268.9292,0.45772,339.737399,0,428.117132,?,3.732041,3.124685,8.45223,702.47079,0.20478,0.971123,779.66772,53.609815,170.367812,1.443578,1
4519.349743,0,2763.51344,0,208.483978,0,0,9476.601352,0.024413,?,432.852854,0,1950.53265,3.011335,1107.363408,?,0.707857,4.783718,4.770734,2985.342898,?,0,1900.082008,52.485148,2163.455808,0,1
2982.222749,0,?,0,246.242694,0,0,10318.066183,0.009384,?,9714.916866,0,971.434213,2.205524,748.852199,0,3.94504,7.782424,?,2392.50201,?,0.456739,517.470002,50.973691,0,4.262274,1
1732.574151,0.434213,?,0,313.02163,0,0,2.725097,0.009082,2.804156,752.14843,0.806766,734.958626,9.399146,109.576126,?,2.574525,2.106476,4.988699,1124.125183,0,1,266.363828,54.646604,266.776375,1.120885,1
665.034535,0.891101,?,0,189.611594,0,0,17.707076,0.013251,?,455.382487,0.292415,555.786494,0.639066,125.990043,?,2.154838,5.953467,9.446109,353.774184,20.305493,0.940819,294.924481,55.105263,229.862528,1.586916,1
6395.901699,0,3033.625796,0,364.288216,0,0,10955.608461,0.004542,?,2307.508075,0,3619.845538,30,4609.854162,?,1,10.235378,4.152243,6675.465194,?,0,2052.028879,57.900518,3609.759726,0.587997,1
?,?,?,?,?,0,?,?,?,?,272.127799,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
3437.130026,0,?,0,299.719565,0,0,6664.233707,0.004546,?,342.816692,0,1972.828944,6.179958,1140.82558,0,1.397078,8.499455,3.788052,6094.434562,?,0,476.740364,51.420153,0,2.440294,1
?,0,?,?,231.79106,0,0.846152,0,0.008898,?,347.980371,0,1001.130924,11.191957,0.045333,?,?,10.867279,14.8028,1160.319876,?,?,133.892149,53.46067,0,?,1
947.88188,0,?,0,306.419966,0,0,9782.410532,0.020895,?,425.448765,0,1876.024486,14.220757,3182.955138,0,1.806833,7.853625,3.790832,5343.857273,?,0,95.854339,52.252268,77.885492,1.654376,1
1372.343977,0,2642.20137,0,363.024909,0,0,2729.859046,0.006364,0.959749,337.200732,0,944.832239,22.521479,989.424956,0,1,5.669181,8.398385,981.384835,2.122824,0.485624,459.360125,52.077586,0,0.580156,1
102.499104,0,?,0.690576,237.983025,0,0,435.475195,0.020799,?,287.96553,0,1066.767948,13.583146,18.190368,?,0,1.336279,4.740121,123.357377,?,0,15.55003,51.061979,48.456351,7.802761,1
525.133862,0,?,0,247.895608,0,0.666029,507.744964,0.012099,?,355.65266,0,883.462806,0.539876,36.73286,0,1.555054,0.126688,6.098583,908.578275,?,0.854529,127.852413,52.142752,0,4.691674,1
?,?,?,?,?,0,?,?,?,?,457.715102,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
410.941954,0.573106,?,0,?,0,0,15.040318,0.011623,0.193558,716.693469,0.042964,685.688547,6.477968,95.676977,?,2.693605,1.749672,1.76204,236.873417,?,0.499557,123.751892,51.48826,1298.808622,1.843882,1
?,0,?,?,259.335306,0,0,0,0.000926,?,217.977721,0,3668.798383,29.12391,3.133754,?,?,18.084936,14.058112,90.097383,?,?,1756.968598,53.756519,22.478094,?,1
389.451819,0,?,0,258.479443,0,0.607881,117.022353,0.017874,?,162.597838,0,742.311596,30,29.368083,0,0.108334,0.654624,5.515259,450.62145,?,0,66.909068,51.33123,615.634556,2.795229,1
6521.190405,0,?,0,313.561525,0,0.214965,6592.770008,0.003646,?,1219.939617,0,1157.231865,30,666.652642,?,1.101777,3.245818,2.708509,3330.673931,?,0.572986,1269.577272,53.196415,3598.789012,0.35178,1
1858.64814,0,?,0,294.790571,0,0,1352.833347,0.007081,1.112774,265.565221,0,1753.705157,30,2848.276994,0,0.985855,0.305366,5.741337,1822.65414,?,0,489.848559,52.844028,0,4.518959,1
142.553642,0,?,0,300.804939,0,0,432.543385,0.020084,?,113.960586,0,850.277222,30,15.557091,0,0,0.040617,3.288793,107.160917,?,0,24.794017,51.241292,0,0.559879,1
3606.140673,0,?,0,317.033174,0,0,7285.931087,0.003864,?,434.060035,0,726.243975,13.588304,1506.648446,?,1.2823,4.830691,3.182121,3407.287969,?,0.582805,1206.823579,53.385485,3309.161638,0.260839,1
609.872631,0,2525.194212,0,269.600383,0,0.934537,121.925332,0.017624,11.298608,248.438446,0,441.756036,0,40.67952,0,2,2.129264,13.215127,846.263266,28.908937,1,362.268019,54.798539,453.729572,3.768717,1
1770.756907,0,2588.098272,0,243.441203,0,0.276758,118.31635,0.012003,15.788981,256.448668,0,337.122535,0.59002,114.708325,0,2.943136,1.861307,12.008164,1404.188056,29.690787,1.361913,602.688866,54.624972,0,2.304513,1
2768.447375,0,?,0,261.87048,0,0,1111.108131,0.002755,?,318.782849,0,1397.442684,27.676529,363.860191,0,1.476132,9.865065,?,6326.169891,?,0,403.918194,52.269262,0,2.584906,1
6796.688775,0,?,0,323.421252,0,?,?,0.011938,?,577.485871,0,614.015711,0.648759,?,?,3.468599,4.868587,1.903688,224.731207,?,1.818506,1216.401064,51.304677,?,0.899711,1
?,0,?,?,256.103419,0,0,200.612478,0.011368,?,602.54392,0,2572.807841,15.065831,34.114199,?,?,11.377562,?,138.76145,?,?,468.718919,53.603194,0,?,1
5641.77607,0,?,0,261.392638,0,0,736.135513,0.012509,?,481.721512,0,1934.917227,9.212061,47.696004,?,0.210871,3.358913,?,1327.799796,?,0,1960.822118,51.583576,146.91442,0.173284,1
1310.196864,0,?,0,275.087227,0,0,734.546492,0.013014,?,137.569003,0,1219.499989,18.887293,27.077395,0,0.031409,7.539134,4.69092,886.512863,?,0,459.894571,51.247429,0,?,1
1254.124385,0,2437.985675,0,279.599128,0,2.595332,124.602952,0.002975,32.258425,429.71372,0,317.456318,23.834604,155.155939,0,2,2.906613,19.686123,3532.418166,10.169277,1.909662,812.759947,55.051555,232.214263,9.92618,1
871.751359,0.291785,?,0,197.391426,0,0.68132,14.034435,0.002749,0,885.683416,0.950339,317.145374,0,136.871182,?,3.684673,3.44208,7.48368,513.975341,1.184182,1,344.348831,55.553843,1067.622765,2,1
1631.607771,0,?,0,343.042872,0,0,1327.204993,0.006258,?,346.585452,0,1959.588085,30,6914.208356,0,1.866099,1.863725,8.282314,2920.368034,?,0,274.733501,52.19411,0,1.237177,1
1173.411339,0,2469.125216,0,218.420243,0,1.019539,129.468391,0.017862,18.79106,178.590985,0,365.608562,0,69.913352,0,4.018217,1.821881,10.724701,666.17969,10.29005,1.779778,217.624572,54.360676,0.54678,6.30562,1
922.585646,0,?,0,232.719008,0,0,10346.137129,0.009761,?,240.426409,0,1284.501605,9.652863,2742.029193,0,0.989388,4.851552,10.263377,4702.23742,?,0,728.755632,53.086326,0,2.248964,1
3165.336344,0,2930.049977,0,330.097666,0,0,3372.874861,0.00478,?,664.125415,0,1449.660202,30,817.180738,?,1,5.12586,6.630648,2793.152722,?,0,1968.959435,52.559339,2002.226617,0,1
4367.167168,0,?,0,258.541685,0,0,8694.376431,0.005726,?,334.223068,0,1423.721646,28.101524,2959.650436,?,2.843117,2.785424,15.775092,3037.67802,?,0,1346.425268,55.185217,2618.959179,0,1
?,0,?,?,254.919014,0,0,16.039681,0.012528,?,342.582844,0,1943.34289,18.825455,54.783523,?,?,1.229903,10.123516,290.157487,?,?,533.738285,52.962322,0,?,1
?,0,?,?,244.079676,0,0,0,0.012825,?,233.641863,0,841.526835,19.153855,4.243706,?,?,5.878247,16.017613,189.273068,?,?,1637.188058,54.031918,122.082431,?,1
601.231116,0,?,0,286.558574,0,0,357.635229,0.011999,?,324.328582,0,2090.289712,29.47939,15.20362,?,0,1.016722,1.247792,597.361708,?,0,14.674611,50.489983,0,?,1
3137.865208,0,?,0,333.408956,0,1.187338,584.232283,0.007074,?,488.679832,0,1215.085512,23.939879,2326.677109,?,1.385957,3.29925,6.470783,3319.139394,?,1.367727,500.488288,54.181247,780.60456,0,1
?,0,?,?,294.725929,0,0,789.799685,0.004518,?,290.21118,0,1759.816049,11.353249,22.843742,?,?,4.84566,14.106689,237.824411,?,?,387.988147,52.155793,0,?,1
?,?,?,?,?,0,?,?,?,?,637.129819,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.406512,1
?,0,?,?,287.687583,0,0.139562,0,0.008498,?,298.504905,0,3366.881074,16.457788,61.904343,?,?,18.824381,12.480787,514.770975,?,?,818.01614,53.93379,264.504986,?,1
710.306245,0,?,0,272.877601,0,0,777.851593,0.017621,?,291.599289,0,1003.378573,30,132.386884,0,2.943642,1.139249,6.662066,565.372508,?,0.038487,278.993142,52.256231,253.404388,4.608432,1
657.315031,0,?,0,295.100511,0,0,1833.539032,0.021739,?,262.0431,0,1648.540504,30,25.238602,0,0.560597,0.565568,4.640566,358.473332,?,0.415797,131.087729,51.046732,0,0.842377,1
?,0,?,?,305.471101,0,0,345.261357,0.004626,?,262.700381,0,4012.079298,30,11.406997,?,?,1.6913,7.529497,294.440546,?,?,868.27697,52.521583,63.169468,?,1
3424.030266,0,?,0,302.473812,0,0,9229.621987,0.003106,?,544.786382,0,446.57639,4.427371,7175.008672,0,2,2.69606,15.550411,2638.098306,?,1.813187,474.048373,54.971639,24.93905,4.265609,1
362.909493,0.564008,?,0,211.026154,0,0,26.078747,0.016324,?,849.301659,0.964342,500.738774,0,128.516267,?,2.54482,1.302726,11.210516,283.565369,?,0.039089,176.165968,54.629369,1178.574049,1.649964,1
2356.932428,0,?,0,361.59192,0,0,9846.964469,0.002383,?,469.841175,0,1092.761358,30,1176.671007,?,0.031782,9.61374,2.52611,7259.939834,?,0,462.546388,51.172906,0,?,1
3531.878552,0,?,0,377.086902,0,0,7573.49948,0.009681,0,458.183585,0,1358.35653,30,4171.74273,0,1.976184,8.874009,?,7742.857053,?,0,734.478128,50.758268,0,1.906424,1
?,0,?,?,282.070243,0,0,297.593219,0.005867,?,432.983258,0,3321.497887,5.081471,36.876266,?,?,3.152172,?,842.864641,?,?,1943.288351,50.402554,0,?,1
?,0,?,?,280.953247,0,0,0,0.015826,?,297.079662,0,1043.298631,13.859479,17.815661,?,?,20.733019,20.024173,52.622109,?,?,1501.62221,53.973025,157.493842,?,1
5929.485047,0,?,0,357.326609,0,0,4059.987241,0.002995,?,575.384164,0,1776.625063,30,2135.457192,?,1,3.599603,2.043598,2526.491955,?,0.77095,1257.57363,52.411127,523.307311,?,1
723.432253,?,?,0,?,0,?,?,?,?,835.526978,?,?,29.37322,?,?,1.235642,5.294862,?,234.972635,?,0.715392,?,?,?,0.831209,1
?,0,?,?,298.009294,0,2.160273,68.421084,0,?,231.938006,0,2142.676646,30,9.846744,?,?,17.283795,12.988207,372.648141,?,?,2037.946103,53.870031,92.16382,?,1
1136.495209,0,?,0,250.487106,0,0,6968.585654,0.009531,?,669.230603,0,862.542381,9.115914,6073.635732,0,1.374348,6.026134,4.518055,9580.158367,?,0,520.643378,52.016997,3967.688156,3.191097,1
5382.91952,0,?,0,348.200104,0,0,7781.285839,0.00318,?,432.065904,0,1763.579964,30,2070.930019,?,0.409856,4.126571,2.216405,3001.839233,?,0,524.924823,50.469317,2427.263877,0.057234,1
3288.090843,0,?,0,314.969714,0,0,6296.239945,0.003105,?,497.614576,0,1933.650413,25.352703,1826.436383,?,1.522332,5.2142,10.51303,3937.699691,?,0,432.58242,53.476447,0,2.830641,1
?,?,?,?,?,0,?,?,?,?,718.80189,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11.80388,1
5436.411521,0,?,0,323.165166,0,0,9112.292219,0.019297,?,222.653416,0,1547.74965,30,418.399219,?,0.411908,1.612494,?,420.943322,?,0,90.097238,50.443683,337.205223,1.952364,1
411.451275,0.634373,?,0,259.554709,0,0,11.257092,0.014398,?,985.293655,0.966314,678.098183,9.737072,148.82073,?,1.898013,2.298459,7.639365,582.729624,?,0.13601,264.2196,54.001397,1074.373668,1.172193,1
5084.518467,0,?,0,314.544759,0,0,9687.728132,0.004067,?,266.530393,0,530.97777,30,837.374826,?,1,5.04255,7.528374,1146.896806,?,0.966706,1240.927084,53.803124,1722.817063,0,1
2855.085741,0,?,0,369.997088,0,0,4955.754359,0.005218,?,575.232389,0,1550.346918,30,578.673709,?,1.202344,6.213794,3.679786,538.836295,?,0,560.217473,51.939558,0,2.657491,1
965.201734,0,?,0,302.955576,0,0,3801.303697,0.010832,?,1298.780824,0,1267.605548,30,156.856746,?,1.617824,1.487955,3.755839,1380.841094,?,0.678877,325.517239,50.970581,0,?,1
?,0.711667,?,?,212.898621,0,0,1538.72073,0.029068,?,226.863701,0.575646,819.993994,20.724651,206.217329,?,?,4.630531,5.371422,266.290865,?,?,247.389026,52.527326,241.797691,3.580767,1
1237.865061,0,?,0,371.507389,0,0,2396.507623,0.016246,?,139.323213,0,1240.356187,30,189.010788,?,0.074706,2.034994,5.198376,401.850418,?,0,252.26142,52.993989,0,?,1
2554.070798,0,?,0,332.306434,0,0,4813.279373,0.019491,?,402.335047,0,1745.680986,30,2700.802115,?,0.349165,1.020062,?,1703.96217,?,0,34.220602,50.137869,2051.212935,?,1
?,0,?,?,265.502401,0,0,0,0.0148,?,635.840355,0,2793.239179,30,4.229734,?,?,18.218883,8.196768,160.217774,?,?,2089.980724,53.818413,512.798521,?,1
1698.450305,0.101189,?,0,261.708219,0,0,1211.687557,0.007246,?,718.305558,0.997851,2604.033341,26.789064,310.352644,?,2.422825,3.116909,8.398252,486.797265,?,0.057832,273.984082,55.636122,378.689604,1.531429,1
170.971112,0,?,0,291.052201,0,0,395.390539,0.014701,?,238.145251,0,1200.742567,14.015619,18.37175,0,0,0,5.327818,148.050586,?,0,36.949641,50.779608,34.903581,0.772736,1
4609.823175,0,?,0,352.008594,0,0,6747.789747,0.003206,?,587.983754,0,1413.204849,0.511205,635.37565,?,0.602766,7.655131,2.451167,1524.697609,?,0,1651.794877,51.488291,2932.648768,0,1
3385.978052,0,?,0,336.937729,0,0,1117.422254,0.005412,?,252.237184,0,2275.926289,30,87.216775,0,1.967992,3.529194,4.47929,2369.815667,?,0.111752,277.305496,51.112034,0,2.613875,1
?,0,?,?,216.356123,0,0.822956,980.254566,0.001596,?,437.781982,0,1165.315327,2.939732,20.336828,?,?,20.933621,16.615289,135.598729,?,?,1323.444003,53.980063,18.23322,?,1
?,0,?,?,277.417601,0,0,110.624191,0.006193,?,360.000036,0,2108.106757,24.720864,36.715661,?,?,20.232618,13.808301,67.292583,?,?,1966.282626,54.378903,89.942474,?,1
?,0,?,?,303.083784,0,0,122.490491,0.007593,?,302.366964,0,3057.493837,30,46.021033,?,?,5.978498,9.555902,437.417907,?,?,1480.901415,52.159413,0,?,1
2374.514218,0,?,0,387.149864,0,0.612057,1093.723879,0.004423,4.331713,431.860087,0,758.748696,3.788311,4405.113677,?,2.637173,8.512755,11.857196,5645.823408,?,0.164199,742.180296,53.578075,61.881249,2.107679,1
820.294253,0.210927,?,0,237.924553,0,0,26.348029,0.013096,0.148684,564.455849,0.437726,659.065404,20.312072,37.958421,?,1.712118,2.157176,4.156979,233.690046,?,0.441924,190.165934,52.163346,245.094498,2,1
6759.777247,0,?,0,287.127868,0,0.116292,6131.671509,0.004358,?,250.019493,0,1190.22686,23.120786,2335.829045,?,1.29869,4.190548,10.853314,825.31896,?,0,1025.53402,52.793078,1903.553054,1.75199,1
2196.680009,0,?,0,242.753315,0,0,8331.0676,0.006496,?,347.462004,0,1721.162995,18.928373,5935.181331,0,1.266096,6.115741,14.461382,1666.748539,?,0,176.924195,52.539992,0,1.352948,1
432.510895,0.948272,?,0,206.300616,0,0.763691,8.971422,0.008001,5.539684,435.927425,0.201403,320.036263,2.373459,92.325541,?,1.438273,3.865792,8.542079,310.660232,5.042185,0.287108,202.30114,54.637481,182.725128,1.570454,1
?,0,?,?,234.873021,0,0,30.14745,0.004358,?,470.815654,0,?,22.173671,5.674932,?,?,10.639859,?,644.308618,?,?,405.568081,53.697504,0,?,1
412.356775,0,2572.194812,0,232.439903,0,0,113.573869,0.011721,12.24747,426.728436,0,449.649937,0.029032,4.609195,0,1.221132,1.993642,8.825428,1788.791053,1.694704,0,132.774859,54.937031,81.452389,5,1
163.761792,0,?,0,267.012765,0,0,129.431717,0.017967,?,260.000026,0,1220.533708,2.668469,1.641232,0,0,0.182819,?,226.56049,?,0,5.659425,50.062782,0,1,1
?,0,?,?,272.170691,0,0,491.543076,0.006473,?,523.315876,0,1360.573047,28.567864,84.778123,?,?,0.084626,18.559764,53.579469,?,?,1272.98928,54.188259,0,?,1
319.481923,0,?,0,240.004273,0,0,199.646173,0.021345,?,244.226936,0,1220.209221,19.021171,131.324647,0,0.717874,0.762468,3.855498,478.415445,?,0,44.573502,52.276699,0,4.057676,1
?,0,?,?,194.192369,0,0,94.586196,0.009696,?,422.626033,0,561.76979,19.357253,33.499358,?,?,16.02503,17.412315,71.246373,?,?,1229.03549,54.814683,131.698094,?,1
?,0,?,?,301.60082,0,0,0,0.003448,?,33560.239332,0,3757.724572,11.175246,34.204791,?,?,19.814893,17.022618,1927.264754,?,?,830.246515,53.79283,157.749169,?,1
6182.549633,0,?,0,314.943041,0,0,8209.578649,0.006784,?,405.81081,0,619.08618,30,2010.393805,?,0.220937,5.11006,10.134019,714.79158,?,0,1904.315577,54.430648,2655.769127,0.872002,1
6212.43243,0,?,0,349.240133,0,0,3295.490807,0.005292,?,304.563101,0,1694.643009,30,2064.571146,?,1,6,2.343631,2602.715332,?,0,1610.629156,51.859484,3482.112508,0,1
188.728077,0,?,0,297.558871,0,0.298592,126.667211,0.002071,?,226.279458,0,717.472112,13.557205,21.638376,?,0.14058,1.406371,12.336087,299.554338,?,0.853206,149.457831,54.3387,10.43639,2.807786,1
?,0,?,?,287.362799,0,0,0,0,?,303.362957,0,2127.900825,30,0,?,?,11.942548,18.295844,99.968823,?,?,2152.3468,54.569748,0,?,1
?,0,?,?,324.45349,0,0,3785.597138,0.001779,?,385.363641,0,3587.976043,16.548265,154.870966,?,?,9.614713,14.070169,1486.629725,?,?,1839.271643,53.643555,0,?,1
1323.78238,0,2762.464131,0,350.824271,0,0,7275.135945,0.002199,?,347.247665,0,1970.153407,30,1177.065649,?,0.795134,5.0913,5.572472,2349.265532,?,0,2047.112361,53.566698,3040.689994,0,1
