@relation 'Crime1Train_trainData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.8 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.344mvar_37-0.34mvar_1-0.333mvar_36-0.327mvar_28-0.316mvar_15... numeric
@attribute -0.359mvar_30-0.332mvar_16+0.306mvar_12-0.273mvar_2+0.261mvar_24... numeric
@attribute -0.282mvar_12-0.275mvar_25+0.274mvar_5+0.269mvar_29+0.267mvar_24... numeric
@attribute 0.365mvar_19+0.358mvar_25-0.346mvar_28+0.263mvar_34-0.241mvar_36... numeric
@attribute '0.498mvar_31+0.41 mvar_37+0.305mvar_39-0.226mvar_32-0.222mvar_2...' numeric
@attribute -0.419mvar_14+0.394mvar_33-0.34mvar_10-0.324mvar_40-0.302mvar_18... numeric
@attribute 0.364mvar_24+0.339mvar_27+0.291mvar_2+0.262mvar_21-0.242mvar_3... numeric
@attribute -0.41mvar_21-0.352mvar_27-0.316mvar_20+0.281mvar_40-0.268mvar_39... numeric
@attribute -0.514mvar_10-0.414mvar_33-0.386mvar_40-0.3mvar_21-0.21mvar_26... numeric
@attribute 0.523mvar_9-0.411mvar_6+0.388mvar_11-0.29mvar_35+0.251mvar_22... numeric
@attribute -0.518mvar_4-0.44mvar_13-0.354mvar_20+0.333mvar_23+0.264mvar_22... numeric
@attribute '0.461mvar_8+0.442mvar_35+0.43 mvar_7+0.294mvar_9+0.243mvar_11...' numeric
@attribute -0.441mvar_23-0.396mvar_20-0.33mvar_8-0.291mvar_9+0.269mvar_3... numeric
@attribute -0.474mvar_6-0.39mvar_22-0.382mvar_8-0.34mvar_4+0.318mvar_35... numeric
@attribute -0.53mvar_22+0.365mvar_11+0.341mvar_8-0.271mvar_35-0.256mvar_7... numeric
@attribute -0.377mvar_4+0.344mvar_7+0.334mvar_6-0.324mvar_23+0.294mvar_9... numeric
@attribute '-0.601mvar_13-0.341mvar_35+0.32 mvar_7+0.311mvar_6+0.283mvar_11...' numeric
@attribute 0.444mvar_23+0.432mvar_6+0.333mvar_13-0.313mvar_4+0.308mvar_11... numeric
@attribute '-0.525mvar_7+0.468mvar_9+0.39 mvar_35+0.222mvar_20+0.217mvar_6...' numeric
@attribute -0.451mvar_23-0.316mvar_4+0.273mvar_38-0.273mvar_33+0.251mvar_35... numeric
@attribute -0.474mvar_11-0.435mvar_22-0.435mvar_20+0.371mvar_9-0.223mvar_8... numeric
@attribute -0.351mvar_26+0.312mvar_20+0.296mvar_33-0.267mvar_4+0.259mvar_25... numeric
@attribute 0.592mvar_3-0.321mvar_38-0.296mvar_26-0.295mvar_5+0.207mvar_34... numeric
@attribute '-0.439mvar_21+0.435mvar_39+0.398mvar_27+0.36 mvar_40-0.295mvar_10...' numeric
@attribute '-0.465mvar_21+0.43 mvar_27-0.392mvar_39-0.361mvar_40-0.187mvar_8...' numeric
@attribute output {0,1,2}

@data
0.528478,-1.942586,-0.764136,1.814593,-0.132762,-3.230667,0.224803,0.28488,-0.532788,0.801494,2.170493,-0.54386,-0.023533,0.565594,1.242358,-1.312079,0.576337,1.12452,1.187047,-0.209219,-1.164431,0.337177,0.69874,2.696704,-3.223237,0
-3.443673,-2.5348,-0.317687,0.148826,-0.108497,0.403773,0.219684,0.362582,2.059918,-0.644081,0.635943,0.028556,-1.050758,-1.478315,-1.486856,1.20091,0.297203,0.60692,-1.266493,-0.526729,-0.386217,-0.378253,-0.220466,-0.748513,0.014949,0
0.586545,0.018516,0.279021,-0.403328,0.41287,-0.180921,0.0632,-0.120808,0.570189,-0.494074,-0.534679,1.169597,0.860527,1.131909,-0.647301,-1.127093,-0.939331,0.152927,0.625127,0.907563,-0.483321,-1.033953,0.142155,0.278867,-0.024261,0
2.194614,-3.853686,2.817735,-0.207673,-0.397498,-3.053893,-0.768247,0.965683,0.195774,-0.773513,-1.08541,-0.298517,0.142063,-0.571708,-0.059355,-0.650376,1.318059,-0.935013,-0.216792,0.879442,0.804803,0.243607,-0.619356,1.097962,-0.825852,0
0.803454,-0.631349,1.210891,-1.039766,0.646893,-0.148426,0.15591,-0.32332,0.279882,-1.2212,-1.563439,0.611648,-0.434335,-1.029703,0.996375,0.098134,-1.813346,-1.348288,-0.524033,0.344705,-0.03474,-0.0542,-0.41559,0.105579,-0.776347,0
0.940487,-0.622124,0.78943,-0.959898,0.598914,0.032582,0.071846,0.764288,0.045634,0.795605,0.506651,-0.111941,0.697044,0.610616,1.068093,-1.37235,-0.404025,0.70526,0.258939,0.356004,-0.786676,-0.31405,0.442396,0.113685,-0.510346,0
0.95997,-0.417069,1.592369,-2.095509,-1.071912,1.075925,3.139452,-4.540939,-1.067914,-0.000285,1.303192,-0.541044,0.828872,-1.446609,-1.662374,-1.141256,-2.617251,-0.764055,-0.509415,1.65599,0.784227,2.093257,-0.726309,4.581074,4.284195,0
0.288005,0.037117,0.10734,-0.121285,0.10003,-0.143319,0.188519,-0.153185,0.514048,-0.800079,0.251251,-0.586556,-0.106713,1.048893,-1.754008,-0.229294,0.235304,0.005178,-1.049109,-0.099859,0.199049,-0.442802,0.311457,0.179543,-0.105938,0
0.288061,0.139318,0.294253,0.013482,0.193696,0.233036,0.066812,-0.323125,0.462711,0.783787,-0.751734,-0.498887,-0.610529,-0.263773,-1.092147,0.078358,0.048551,-0.266067,-1.233503,-0.722107,1.064495,-0.313552,0.506991,-0.280144,0.375522,0
0.257029,0.156598,0.228975,-0.069602,0.181776,0.348967,-0.206146,-0.288443,0.574716,-0.321619,-0.457563,-0.612705,0.093302,0.555412,-0.282056,-0.647083,-0.508425,-0.402032,-0.161946,0.448264,0.416136,-0.867875,0.31572,-0.071603,0.197707,0
-0.029996,0.031638,0.157305,-0.285797,0.07239,-0.077477,0.400333,0.415865,0.18537,-0.466495,-1.150901,-1.030667,0.015365,-0.326804,-0.117662,-1.40858,-1.366485,0.866653,0.655963,-0.972249,1.082784,-0.502757,0.053734,0.334204,0.01114,0
1.755094,-0.93534,1.381068,-1.275864,0.902885,-1.292549,0.768804,0.359119,0.024438,-0.731577,-0.109014,0.593079,-1.119744,-0.429273,0.942059,0.595357,-0.08168,-0.685853,-0.333417,-0.057981,0.276212,0.628726,0.041446,0.217878,-0.615674,0
1.042595,-0.899029,1.663199,-1.548055,1.027959,-1.227708,0.626692,0.186579,0.671963,-0.510124,0.185904,0.713631,-0.228093,0.119915,-1.546405,0.44308,0.334617,-0.875669,0.918039,-0.509742,-0.463673,0.026871,-0.75614,-0.474777,-0.589217,0
-2.284049,-0.804377,0.168642,0.831837,0.13282,1.045029,0.552,-0.45,0.532994,-0.031165,-0.154625,-0.730791,0.717955,0.643539,0.489032,0.654855,-1.827596,1.04395,1.325016,1.535022,-0.769157,-0.837149,0.650827,-0.022106,0.221341,1
-3.076043,-2.238135,-1.861385,1.004481,0.127082,-1.267691,0.880996,1.391542,0.153833,0.567487,0.199238,-1.839308,0.466091,-0.386949,-0.302128,0.891657,-2.580613,-0.817386,0.228073,-1.091353,-0.871204,0.80676,0.480137,0.003821,-0.628106,0
1.108457,2.247257,-2.779316,0.358377,-0.467079,-2.509229,0.993208,-1.199447,0.652983,-0.290945,2.065932,-0.03632,-1.273107,-0.958333,0.119651,0.091102,-0.353236,-0.008164,1.242715,-0.080362,0.529329,0.887268,-0.683392,-0.109079,-0.088721,0
-2.663934,1.099481,0.564461,3.726963,3.414274,0.389221,0.667187,-0.856631,0.667364,1.110959,1.0303,-1.085284,-1.228137,-0.265517,-2.283767,0.695729,-0.71956,-1.297581,0.150505,-0.044795,-0.682624,0.358335,0.904298,-0.468618,-0.081506,1
-0.206289,2.158382,-1.297948,1.267232,-0.817632,0.086896,0.197315,0.532421,-0.527014,2.950518,-0.550529,1.145109,0.707195,1.021885,1.456703,0.017072,1.055519,0.967247,-0.051864,0.421966,0.439957,0.649538,0.534617,-0.040578,-0.039404,1
1.448454,1.10907,-0.964414,-1.022805,-0.151457,0.186634,0.411214,0.334467,0.493784,-0.296333,1.322004,0.581104,-1.273661,-0.740836,-0.512592,-1.30218,-0.234747,0.005519,-0.818023,-1.774763,-1.50574,-0.556354,0.321719,0.508906,-0.70952,0
1.217252,-0.256063,0.564057,0.046257,0.494046,0.697285,-0.129305,0.374519,-0.53338,0.927534,0.247357,0.558055,1.187527,0.576044,-0.920613,0.275649,-0.077802,0.328039,-0.707652,-0.674153,-1.068386,0.324162,0.196115,0.01769,0.506661,0
1.301299,0.199333,-0.484142,0.531156,-0.233051,0.994766,-1.049192,-0.237582,-0.490926,-1.903016,0.318083,1.913587,-0.057693,0.22798,1.311911,1.223227,0.325583,-0.270681,-0.413786,0.939927,-0.747071,0.136858,-0.724559,-0.100021,-0.149152,0
2.668382,-0.430579,1.070223,-1.277989,0.623993,-1.615114,0.505398,-0.641723,0.421748,1.330908,-1.338379,1.591414,0.48148,0.548956,-0.244945,1.067143,2.754404,-0.292594,-2.256003,-1.220586,0.277008,-0.168199,0.367275,0.145217,0.71153,0
-0.028321,-0.055811,-0.135492,-0.174785,0.16003,-0.679764,0.34522,0.010008,-0.242454,0.02109,-0.993805,2.317386,1.659411,1.668418,-0.302338,-0.56013,-0.983748,0.630757,0.355252,1.160461,-1.30218,-0.402552,-0.085857,0.754378,-0.762026,0
-7.810874,7.383391,3.323583,-2.231585,-5.113873,-1.330621,-4.157831,-0.890626,-0.470675,1.236141,2.437913,-0.873808,1.644025,-0.225404,-0.290704,-0.164803,0.104956,0.104376,-0.370051,-1.474515,-0.228531,-1.664155,-0.363318,-0.645433,-0.432848,1
-2.709593,0.024269,-0.631357,-1.727448,0.183873,1.327942,-1.047733,0.048297,-0.086108,-1.377541,-0.879565,0.931826,0.218381,0.498321,0.736958,-0.628638,-1.876431,-0.165145,-0.869527,0.377635,0.317047,0.803992,-1.253952,-0.203608,0.238604,0
0.815548,-0.508894,1.251375,-2.493578,-1.211342,0.555075,3.92755,-3.368527,-2.076079,1.741048,2.831894,0.582701,0.650788,0.158187,-1.155984,0.024869,-0.032616,-0.476839,0.671263,2.598643,0.62858,2.055357,0.722624,5.01341,3.647434,0
0.927446,-1.422817,-0.027876,0.876297,-0.696725,0.12982,-1.600535,0.991197,-0.335487,-0.334034,0.757391,0.560551,1.180074,1.975411,-1.351976,-0.309513,-1.979447,0.426902,1.84568,1.643208,-0.013899,0.013273,-0.23885,-0.133083,-0.294224,0
1.435225,-2.797693,1.369406,2.551428,-2.115999,0.278033,-0.399433,2.61097,-0.387643,-0.587725,0.344115,-1.497618,0.629055,1.362601,-0.514256,0.509063,-0.016132,-1.023761,-0.2845,-0.373024,-0.327425,-0.109459,1.201728,0.457384,-1.465152,0
0.03408,-0.017917,-0.039177,-0.006514,-0.038923,0.703813,-0.135188,0.822296,-0.640442,0.058075,-0.405306,-0.606162,0.584565,0.535292,-0.580948,-0.558111,-1.582218,-0.044206,0.28726,-1.203206,0.435568,0.491156,-0.077333,0.075424,0.167131,0
0.401981,0.020821,0.251411,-0.356258,0.15953,0.63252,-0.104873,-0.617821,0.435454,0.376581,-0.137881,0.670867,-1.812336,0.268634,0.369939,-1.038522,1.622838,2.111227,-0.241473,-0.247802,-0.467369,0.14175,0.774945,-0.707445,0.4071,0
1.431266,0.3714,-0.087202,0.190334,-0.411303,-0.21784,-0.445565,-0.27773,0.368677,-0.481204,-0.581229,0.241477,0.336453,1.502627,-0.533057,0.512246,-1.250472,-0.464843,0.473968,1.173694,0.416003,-0.837948,0.576224,-0.095012,-0.264623,0
1.400037,-0.653169,2.044994,-1.624368,1.091574,-1.244179,0.442733,-0.294854,1.388158,-0.579175,-0.598908,-0.785504,0.438969,-0.611554,0.09948,-0.960241,1.594484,-0.312792,0.42622,-0.851922,0.688729,-1.213008,-0.128699,0.08434,1.397962,0
1.132039,1.140954,-0.361475,-1.978173,0.644931,0.604316,0.217933,0.394134,-0.456483,-1.6949,0.372437,1.372169,0.72519,2.531494,-0.385446,0.41,0.701016,0.090382,-0.041915,-0.733132,-0.36775,0.621546,-0.542333,-0.01811,-0.526384,0
1.321523,-0.909088,1.125776,-0.707724,0.763486,0.78751,-0.317721,-0.026511,-0.39583,-0.817167,0.157565,-0.774764,0.07026,0.092772,0.129745,1.290414,2.374966,0.796351,-0.259743,-0.223541,1.690476,-0.175819,0.140739,-0.346051,1.445232,0
0.339385,-0.020354,0.029113,-0.352629,-0.283617,0.684719,-0.482953,-0.146472,-0.782684,-0.872457,0.048133,-1.467005,-0.490354,0.23952,-0.794111,0.600346,-0.063664,0.447986,-0.272249,-0.44141,-1.293237,1.433549,0.263134,-0.351997,0.082992,0
0.232533,-0.041399,0.097996,-0.314132,0.308905,-0.238235,-0.112246,0.326959,-0.382615,1.372068,-0.040314,1.430454,0.014601,0.073784,0.216536,-0.986091,0.602022,-0.744602,1.897932,1.402623,-0.520255,-1.215466,0.609531,0.607904,-0.295821,0
1.721108,0.502904,0.635268,-1.021696,0.474874,-0.442986,0.752998,0.093513,0.309191,-0.392976,-1.276929,0.577343,0.502532,0.142105,-0.868196,-0.04371,-0.121001,-0.005907,0.135411,-0.701877,-0.563281,-0.7022,0.098759,0.389438,-0.558096,0
0.78943,-2.857907,0.57446,2.395701,-2.18674,0.479591,0.040505,1.313092,-0.811957,0.85333,-0.115537,0.106314,-0.677589,0.106648,0.08026,2.608926,-1.065341,-1.130243,-0.828387,-0.875467,0.038245,0.929674,1.267018,-0.034444,-1.105551,0
0.737098,0.155822,0.56274,-0.040277,0.051933,0.822817,-0.364915,-0.029251,-1.091002,1.038182,-2.450656,1.174334,0.772343,-0.495049,-1.368555,-0.066189,1.467325,-0.711444,0.010356,-1.127039,0.920585,-0.466383,0.103891,0.213319,0.956004,0
0.296729,-0.069248,0.004285,-0.224135,0.111711,-0.415872,0.347494,0.143132,-0.151462,-0.004179,-0.03347,-0.582849,0.332571,0.892887,-1.111383,0.517507,-0.147933,0.908905,-0.83044,0.202704,0.476866,0.049328,0.48188,0.419485,-0.34061,0
-12.201182,-4.931622,-2.648142,-3.56312,2.94033,-3.966554,2.071802,2.823108,-5.234858,0.323135,-3.869717,-0.274777,0.418138,-1.737447,1.409588,-0.32416,-1.513084,1.436332,-1.338739,0.974756,0.799029,-3.67815,0.428363,-2.924286,2.742045,0
0.254946,0.064199,0.205704,-0.184553,0.24726,0.063103,0.06538,0.100677,-0.053453,0.79947,-0.767345,-0.151106,-0.447401,-0.405761,0.038725,-0.366958,-0.128896,-0.014778,0.338216,0.062888,1.037911,-0.546142,0.527961,0.150964,0.093555,0
1.133397,-0.623657,0.310658,-0.227601,-0.192555,0.186652,-0.471096,-0.267045,0.60274,-0.215942,-0.702178,0.789429,-0.092069,-0.254315,-0.004662,0.400342,-2.438819,0.995746,-1.443892,0.740377,-0.047811,0.422715,-0.146394,-0.163355,-0.67921,0
0.637836,-0.242219,0.045044,-0.318294,0.220096,0.866775,-0.745231,0.883088,-1.02449,-0.361972,0.927459,0.272811,0.631476,1.168333,1.423282,-0.654661,0.457514,-1.005502,0.516552,1.265376,-0.843496,0.13835,0.283691,0.424949,-0.241635,0
1.476371,0.208734,-0.223308,0.264381,-0.376308,0.623902,-0.776113,-0.62372,0.53644,-0.638614,0.937651,-0.492302,-0.648756,-0.389463,0.020528,0.42391,0.234713,-0.231798,-0.737816,0.939192,-0.515395,-0.602491,0.152694,-0.236182,0.016157,0
0.780671,-0.370563,0.573924,-0.526555,0.360398,0.075058,0.130835,-0.305932,0.245561,-0.903417,-0.599797,-1.687905,0.669338,-0.585807,-0.491472,0.794014,-0.786019,1.496521,0.006931,0.354718,1.031333,-0.651571,0.19518,-0.011039,0.43223,0
-3.651486,-4.835904,3.343941,-1.300905,-1.827761,1.962717,5.050207,-4.208645,-0.55773,0.900383,4.292786,-0.556006,-1.539869,-0.903368,-0.886807,-2.366818,-1.770809,0.145826,-0.526342,1.522533,2.882325,3.493831,-0.228928,5.111093,6.815596,0
0.689243,1.74004,0.599231,-0.283691,0.369408,1.635144,1.727586,1.709772,-0.723363,0.084049,-0.140575,0.534902,-0.955087,1.556649,-1.742586,0.591802,0.915748,0.102321,-1.061694,-1.026219,0.948812,0.686822,1.430282,0.513391,-0.749795,0
0.899617,-0.38004,0.70022,-0.135372,0.379939,0.192939,-0.115638,-0.273488,-0.17068,1.185738,-1.013915,0.074215,0.316899,0.616186,0.706184,0.448355,-1.0105,-0.437151,-1.267235,0.68359,0.208848,-0.172206,0.841783,-0.057975,-0.142196,0
0.967434,-1.163412,0.154676,2.585001,-1.479658,-1.225958,0.887574,1.046869,0.130551,-0.356854,-1.534176,0.652944,0.912152,1.279812,0.001375,1.068807,1.384864,1.318165,-1.244928,-0.492901,0.834182,0.510505,0.541132,0.25101,-0.680699,0
1.73772,-0.495491,1.166166,-0.507303,0.779041,-0.723681,0.168255,-0.373086,0.55039,0.993204,-0.826334,0.565441,0.864136,-0.188022,-0.077154,-1.169442,1.374414,-1.578298,-0.333491,-0.407298,-1.439286,-1.197523,0.304815,0.30024,0.736831,0
0.249932,0.006903,0.113121,-0.185022,0.14352,0.056245,-0.222086,0.294621,-0.321579,1.775954,-0.147336,-0.951341,0.565623,-0.116944,0.573623,-0.002344,-0.544286,-0.017661,0.607474,0.918165,0.100309,-0.470513,0.804301,0.193875,-0.049641,0
-3.617492,1.039795,-0.567666,2.002409,2.132666,-0.262829,-0.854966,-0.610127,-0.097416,1.949067,-0.999917,-0.149923,0.303493,-1.201062,0.109926,-1.496795,1.006383,-1.92778,0.93614,-0.63638,-0.334058,-0.638135,0.026081,0.095126,0.140852,1
-0.225502,-5.236083,1.443162,0.104425,-1.853708,0.444431,0.931518,-1.834563,-0.680103,1.556953,0.48357,0.603119,-0.566174,-0.436651,1.331436,-1.191645,-1.186666,-0.750265,-0.287581,2.250031,0.157155,1.505328,-0.200902,2.012008,2.307207,0
0.194199,0.093156,0.088509,-0.43033,0.341359,0.61381,0.194423,0.402056,1.020811,-0.72358,1.770716,1.50267,-1.60203,-0.553827,1.310166,-1.322115,-1.679985,2.043149,-0.294628,-0.012316,-0.576435,0.092824,-0.215454,-0.008261,-0.70131,0
-2.719307,-2.361712,-0.959149,0.350814,1.183294,0.845435,-0.814385,0.723448,-0.183791,-0.885066,0.628268,0.798836,1.240942,0.77538,0.378649,-0.254086,-1.016403,-0.304667,0.601279,0.770169,-1.951637,-0.203099,-0.631002,-0.046584,0.092527,0
1.570491,-0.811112,1.997673,-1.901187,1.34135,-1.886759,0.850776,-0.163772,1.3572,-1.003575,-0.809869,1.326971,0.996043,1.242689,-0.536188,-0.732268,0.201448,-0.561036,1.059333,0.071456,-0.327967,-0.553037,-0.497291,0.185154,0.351969,0
2.109149,-0.472633,0.850349,-0.557237,0.315392,-0.429167,0.012216,-0.235005,0.896722,0.060901,-0.239678,0.07407,-0.5474,0.674789,-0.058701,-0.574641,-0.166488,-0.361556,-1.066325,-0.782071,0.389602,-0.4591,0.446927,-0.296538,0.405852,0
-1.708148,-0.378535,-2.518137,-0.469942,-0.577451,-0.113055,-0.202296,-0.576632,0.822214,-1.664215,0.16967,-2.487224,1.405292,-0.839563,0.124396,1.259046,0.498007,0.70377,1.077848,0.639549,-0.540697,-0.563904,-0.968716,-0.370589,1.154093,1
1.088315,2.516968,-2.722757,1.208391,-0.478954,-2.067089,0.418419,-2.060916,0.772534,1.000797,-0.749895,0.742588,0.679436,1.112236,-0.043562,-0.481623,-0.061824,-1.178214,0.638262,0.311023,0.858412,0.091537,-0.308461,-0.476309,0.593808,1
0.491168,0.067833,0.506624,0.31032,0.093564,0.063518,0.382983,0.299114,-0.312239,-0.395363,0.140771,-1.39732,-0.905664,-1.170692,-0.229663,1.170565,-0.245832,-1.374473,-0.210794,1.228529,-0.251828,0.105277,0.758332,0.375032,-0.742447,0
0.576084,0.268999,-0.592809,-1.718859,0.524082,-0.710496,0.562635,-0.500061,0.518497,-0.427526,-0.865449,1.423442,1.744952,-0.525194,0.274868,0.821941,1.377422,1.719124,-0.869263,-0.688476,-1.41309,-0.832943,-0.564389,0.477128,0.411102,0
-1.005943,0.957808,1.183742,0.527487,-0.747451,-0.465144,-0.993945,0.17918,0.20726,1.261684,0.28698,-0.146905,-0.88383,-0.485613,-1.415891,-0.130914,-1.276726,0.074538,1.253182,-0.853153,0.746343,-1.08739,0.889196,-0.410694,-0.21619,0
1.677921,0.94017,0.349299,-2.134951,0.656499,0.107259,0.230178,0.027233,1.180094,-0.725941,0.268579,-0.266354,-0.027194,0.970597,0.880934,-1.011534,0.725051,-0.6186,0.996083,-0.764974,-0.0414,-1.125783,-0.10519,-0.532009,0.185901,0
-5.504559,2.420287,1.806027,2.346875,4.374758,-0.931552,-3.319171,-4.768156,-2.122644,1.590273,1.209773,-2.05556,-1.828419,2.603607,0.108131,0.882285,1.017105,0.582691,1.411566,-1.428514,0.607387,0.079865,0.830037,8.589347,-7.999324,1
1.311871,-0.749799,1.005011,-0.755891,0.545843,-0.70163,0.436612,0.196845,-0.122732,-0.364725,-0.439643,-0.63688,0.6214,0.762795,-0.679318,0.07256,-1.164251,0.537402,0.421016,-0.075323,0.108088,-0.297049,0.205121,0.350195,-0.409529,0
0.192914,-0.17069,0.240249,0.123445,0.973996,0.465288,-0.032594,0.049435,-0.000628,0.556599,-0.471977,-0.027469,-0.037633,1.56872,0.287542,0.079945,-0.499752,0.866358,-0.768615,1.025537,0.668491,-0.04443,1.03153,-0.335607,-0.080476,0
0.483513,0.765839,0.373706,0.934325,-1.095976,0.797767,-1.676531,-0.193692,-0.157604,-1.097112,1.177404,1.104591,0.612062,0.526802,-1.26788,0.38321,-0.434804,0.105341,0.349193,-0.036526,0.261885,0.778015,1.646819,-0.800906,0.79994,1
0.920098,2.16373,-2.037781,0.34075,-0.396415,0.847966,-0.318561,0.243903,-0.594634,1.369136,0.849395,-0.634233,0.515765,-0.553838,-0.159265,-0.05253,-0.009009,-2.062903,0.790189,-1.646056,-1.388717,0.255467,0.138097,-0.296823,0.7105,1
-2.604907,-1.935337,0.292485,-0.098394,1.633287,-0.633526,-0.601092,-0.812215,0.351001,0.048195,0.044204,-0.190826,-0.216069,0.261411,-1.255754,1.662922,-0.257571,-0.469959,-0.771374,1.255817,-0.045838,0.268888,0.325637,0.141358,-0.555558,0
0.829463,-1.265355,0.223566,0.620661,-0.886412,-1.01375,-0.703073,0.209629,0.603115,-0.067106,-0.182938,0.280502,0.285343,0.205701,-1.828492,0.342252,-0.586621,1.242683,-0.915965,0.274948,0.252671,0.183385,-0.412289,0.142526,-0.564557,0
-0.056011,0.752504,-0.821294,0.871447,0.215955,0.62704,-0.227452,0.307989,-0.949928,-0.817977,-1.484932,1.75402,0.854792,-1.011559,0.778725,-1.596265,0.854896,-1.48375,2.043598,-0.10632,-0.542553,-0.312038,-0.844933,0.432954,0.564669,0
1.233708,0.916058,-0.332368,0.106033,-0.336344,0.264183,-0.284918,0.090228,0.431609,-0.01918,0.706254,0.697378,0.552179,1.432468,0.607297,-0.681999,1.181902,1.537856,0.153165,0.578752,-0.580468,-1.008852,0.499211,0.115338,-0.02262,1
0.231853,0.204737,0.07766,-0.076641,0.05419,-0.227743,-0.005156,0.077911,0.359854,0.590071,0.157389,-0.914633,0.025751,1.172232,-0.958077,-0.215467,-0.00778,-0.44173,-0.969488,0.042523,0.245343,-0.078785,0.683713,0.058298,-0.025854,0
-0.077742,0.588103,-0.445307,0.783049,0.281749,-0.424885,0.187051,-0.08872,-0.020995,1.59046,-0.949861,1.727373,0.568593,0.063181,-0.100408,-1.378678,1.569652,-1.216763,0.806114,0.04433,-0.664011,-0.633026,0.108367,0.162475,0.349785,0
-0.226074,1.587528,0.247141,0.639819,0.557918,0.591306,-0.283542,-0.759719,0.112259,-0.255675,-1.880643,-0.930659,-0.996236,-0.095834,-0.433194,-1.134034,0.711253,-0.645186,-0.450967,-1.427412,1.287861,-1.064336,0.272492,1.201621,-0.744362,1
0.606779,-0.227042,1.183268,-0.692637,0.652069,-0.271627,-0.085076,0.14122,0.07918,2.513533,-0.785661,0.087836,-0.330427,0.224407,0.600995,0.86622,0.035828,-0.490717,0.26116,-0.115005,1.554503,0.328011,0.433776,-1.01717,0.15577,0
0.901649,-0.852133,0.501961,1.037608,-0.133622,0.090172,-1.442412,-0.149663,0.546115,0.582391,1.281667,-1.387802,-0.523088,-0.137298,-0.697528,-0.093488,-0.128443,-0.458304,0.066105,1.754311,-0.354644,-0.126154,0.243645,-0.313132,-0.253565,0
0.812653,-0.576461,1.004429,-0.859038,0.442949,-0.07528,-0.116974,0.05341,0.430126,-0.561604,0.042137,-0.979974,-0.099817,1.050984,0.43357,-0.030008,-1.419187,-0.852638,-0.096447,0.832498,0.361871,-0.143923,0.327525,-0.238754,-0.490828,0
1.760437,0.521348,0.310272,-1.44123,0.437988,-0.228568,-0.428204,-0.702285,0.712688,0.74087,0.727202,-0.007783,0.073093,0.834848,-0.838909,-0.059567,-0.178713,-0.087644,0.88966,1.244006,0.441188,-0.793102,0.417666,-0.119319,0.685629,0
1.389407,-0.724756,3.225715,-2.306477,1.644112,-1.39878,0.613323,0.234771,1.992252,0.048232,-0.430859,-0.251428,0.896128,1.845492,0.070591,-0.917037,-0.350288,-1.140485,0.604912,-0.63557,0.238188,0.202683,-0.505931,-0.899073,0.142914,0
-1.839158,1.226648,-1.166642,2.59557,1.745079,-2.271587,0.893391,-1.28341,0.658799,-0.443551,1.13055,0.409166,-0.35266,1.07078,2.001532,-0.254946,0.358808,-1.547908,-1.030518,0.387286,-0.083657,0.452805,-0.649202,-0.930901,0.355683,0
-1.523006,0.078066,-1.542538,-1.200207,0.780527,1.221858,-0.603335,0.536588,0.14862,-0.101088,1.476697,0.648595,0.160458,1.120719,-0.427574,-0.566017,-0.529562,0.066248,0.555166,-0.655131,-0.827065,-0.215058,-0.288907,-0.375465,0.611251,1
1.35134,-2.00622,0.659237,1.793307,-0.883665,-0.733379,-0.843203,0.440926,0.703159,-0.476737,1.051204,-1.952332,0.799706,-1.558273,-1.733367,0.724313,0.923562,1.355437,-0.288007,0.08343,-1.078293,-0.809986,-0.235269,-0.060647,-0.014508,0
0.845592,-1.578609,0.211566,1.1674,-1.203299,0.15327,-0.638661,1.087386,0.389608,1.157123,0.997738,0.411502,-0.577031,-0.438278,0.376353,-1.529635,1.07763,-0.027424,-0.480092,-1.124006,-1.65734,-1.227489,0.934124,0.125801,-0.671379,0
0.287268,1.539866,-0.536791,0.219465,-0.371356,0.902501,0.189407,-0.225508,0.278236,0.605975,-0.652661,-0.759715,-0.288559,0.551268,-0.271485,0.217741,1.292557,-0.589205,-1.312741,-0.053315,0.12251,-0.882622,0.093633,0.290392,-0.285783,1
1.123734,-2.112532,0.63922,2.200637,-1.712611,-0.652054,-0.397865,0.970917,1.232137,-1.156021,0.914676,0.132553,-0.480257,1.00608,-1.468899,0.839111,-1.273868,0.01012,0.041403,0.724611,-0.564255,-0.632808,0.580697,-0.200399,-1.291137,0
0.239476,0.004777,0.122054,-0.27086,0.179289,0.009745,0.369914,0.262046,0.504631,0.005143,0.807033,-1.075756,-0.513817,-0.577884,-1.352565,-0.393337,0.145388,1.464015,-0.297263,-0.928082,0.301727,-0.395354,0.243892,0.143358,0.138994,0
-2.476205,6.51631,2.332859,2.074971,-2.282296,0.220843,3.459237,2.166791,-0.390105,1.925117,-2.502478,-1.195713,0.121705,0.17998,-0.060033,0.908171,-0.141715,-0.990404,0.07682,0.546275,0.271611,0.651011,-0.109663,0.270292,-0.061967,1
0.69235,2.105426,-1.731254,0.537702,0.144751,-0.102294,0.493592,-0.885524,0.488689,0.991088,0.085883,2.5633,-0.49417,2.374583,-0.892639,0.474862,0.380567,0.945988,-0.085072,0.195492,1.215549,0.385126,0.271517,-0.817689,0.960017,1
